pmid	cid
30322771	N/A
39727196	N/A
29208668	N/A
31043678	N/A
19902562	19902562.0
19902562	19902562.0
31141989	N/A
39792745	N/A
22130800	22130800.0
22130800	22130800.0
19247217	19247217.0
19247217	19247217.0
35303539	N/A
30453884	30453884.0
30453884	30453884.0
22818943	22818943.0
22818943	22818943.0
40185984	N/A
21606533	21606533.0
21606533	21606533.0
30191759	N/A
30191766	N/A
29601950	N/A
19247266	19247266.0
19247266	19247266.0
20492467	N/A
20492469	20492469.0
20492469	20492469.0
24752311	24752311.0
24752311	24752311.0
25637052	N/A
36253887	N/A
40644802	40644802.0
40644802	40644802.0
36974789	N/A
24096969	N/A
39465171	N/A
16003289	16003289.0
16003289	16003289.0
34320604	N/A
34877660	N/A
34320607	N/A
20459744	20459744.0
20459744	20459744.0
28356835	N/A
40939752	N/A
25014506	25014506.0
25014506	25014506.0
2502894	2502894.0
2502894	2502894.0
39071983	39071983.0
39071983	39071983.0
5091568	5091568.0
5091568	5091568.0
38908142	N/A
11710708	11710708.0
11710708	11710708.0
12759288	N/A
29536505	N/A
26226939	26226939.0
26226939	26226939.0
41136382	41136382.0
41136382	41136382.0
25145599	25145599.0
25145599	25145599.0
35205374	N/A
32813313	N/A
9711875	9711875.0
9711875	9711875.0
37695751	N/A
28750087	N/A
40513807	N/A
19280158	19280158.0
19280158	19280158.0
23965986	23965986.0
23965986	23965986.0
18690342	18690342.0
18690342	18690342.0
19542315	19542315.0
19542315	19542315.0
38547757	N/A
19345712	19345712.0
19345712	19345712.0
28750137	N/A
28651844	28651844.0
28651844	28651844.0
28750151	N/A
16822601	16822601.0
16822601	16822601.0
35434830	N/A
39563600	N/A
38580563	N/A
27439447	N/A
27439448	N/A
38482263	N/A
28488026	N/A
28324194	N/A
10498402	10498402.0
10498402	10498402.0
17215846	17215846.0
17215846	17215846.0
26653034	N/A
12659	12659.0
12659	12659.0
27898234	N/A
14659971	N/A
26521987	N/A
39727500	N/A
18657677	N/A
21148049	21148049.0
21148049	21148049.0
19968402	10220867.0
19968402	10220867.0
26227094	N/A
21311897	N/A
27636122	N/A
16855453	N/A
29667742	N/A
11809184	11809184.0
11809184	11809184.0
25702819	N/A
16396707	16396707.0
16396707	16396707.0
36581799	36581799.0
36581799	36581799.0
26751406	N/A
27046326	N/A
26194361	N/A
38580665	N/A
26194362	N/A
18821564	18821564.0
18821564	18821564.0
26325438	N/A
28783044	N/A
38285784	N/A
22688218	22688218.0
22688218	22688218.0
22688219	22688219.0
22688219	22688219.0
36942299	N/A
39891427	39891427.0
39891427	39891427.0
21770725	21770725.0
21770725	21770725.0
15970794	15970794.0
15970794	15970794.0
15970795	1140.0
15970795	1140.0
22950382	22950382.0
22950382	22950382.0
15970799	N/A
26358256	26358256.0
26358256	26358256.0
34583027	N/A
25735680	N/A
27406852	N/A
12825092	N/A
25473543	N/A
26587656	N/A
22786571	22786571.0
22786571	22786571.0
29733390	N/A
27636246	N/A
31666714	N/A
39825952	N/A
21606946	21606946.0
21606946	21606946.0
21606948	21606948.0
21606948	21606948.0
33501733	N/A
35697190	N/A
34910759	N/A
25899558	25899558.0
25899558	25899558.0
28160554	N/A
21934636	21934636.0
21934636	21934636.0
21934637	21934637.0
21934637	21934637.0
26456622	N/A
32158254	N/A
30421550	N/A
15249972	N/A
24359476	24359476.0
24359476	24359476.0
10793526	460073.0
10793526	460073.0
12694072	12694072.0
12694072	12694072.0
38613561	N/A
33141308	N/A
19444285	19444285.0
19444285	19444285.0
16822847	N/A
37728834	37728834.0
37728834	37728834.0
5026380	5026380.0
5026380	5026380.0
40055373	40055373.0
40055373	40055373.0
24851022	24851022.0
24851022	24851022.0
10334805	10334805.0
10334805	10334805.0
28947035	28947035.0
28947035	28947035.0
27767389	N/A
30323313	N/A
21246582	21246582.0
21246582	21246582.0
28521079	N/A
9089660	9089660.0
9089660	9089660.0
11907712	11907713.0
11907712	11907713.0
25080450	25080450.0
25080450	25080450.0
21803659	N/A
27767438	N/A
32453264	N/A
25932441	N/A
29504153	N/A
12464799	12464799.0
12464799	12464799.0
37925536	N/A
12464801	N/A
28914344	N/A
12202670	12202670.0
12202670	12202670.0
32715442	N/A
34616002	N/A
23212742	23212742.0
23212742	23212742.0
23278282	23278282.0
23278282	23278282.0
32256718	N/A
18559695	18559695.0
18559695	18559695.0
23900887	23900887.0
23900887	23900887.0
40743639	N/A
20886236	20886236.0
20886236	20886236.0
16102108	16102108.0
16102108	16102108.0
23245538	23245538.0
23245538	23245538.0
40645349	40645349.0
40645349	40645349.0
12563174	N/A
12563176	N/A
34648813	N/A
21705454	21705454.0
21705454	21705454.0
16462575	16462575.0
16462575	16462575.0
26784512	N/A
30192390	N/A
25408262	25408262.0
25408262	25408262.0
21148426	21148426.0
21148426	21148426.0
26555147	N/A
26063633	N/A
23835420	23835420.0
23835420	23835420.0
33829662	N/A
36877088	N/A
31666976	N/A
15708967	N/A
20362026	20362026.0
20362026	20362026.0
40055599	N/A
20853551	20853551.0
20853551	20853551.0
19346234	19346234.0
19346234	19346234.0
15545169	N/A
25834322	N/A
19673941	19673941.0
19673941	19673941.0
18330458	N/A
21803869	N/A
11350878	11350879.0
11350878	11350879.0
25801567	N/A
10793824	10793824.0
10793824	10793824.0
18854753	18854753.0
18854753	18854753.0
25047911	25047911.0
25047911	25047911.0
24195946	427065.0
24195946	427065.0
16331627	16331627.0
16331627	16331627.0
30684021	N/A
31699831	N/A
18854776	18854776.0
18854776	18854776.0
18854779	18854779.0
18854779	18854779.0
31961981	N/A
32813957	N/A
19706762	19706762.0
19706762	19706762.0
38548381	N/A
24359841	24359841.0
24359841	24359841.0
28685218	N/A
18854828	18854828.0
18854828	18854828.0
15086512	15086512.0
15086512	15086512.0
28947383	N/A
26555332	26555332.0
26555332	26555332.0
27472837	N/A
17609683	17609683.0
17609683	17609683.0
19018717	19018717.0
19018717	19018717.0
1979357	N/A
19018719	19018719.0
19018719	19018719.0
26915813	N/A
39367653	N/A
19706858	N/A
22623212	22623212.0
22623212	22623212.0
37794799	37794799.0
37794799	37794799.0
25310192	N/A
17183730	N/A
17413111	17413111.0
17413111	17413111.0
33043448	N/A
23213055	23213055.0
23213055	23213055.0
40350722	N/A
30061570	N/A
21640195	N/A
26915847	N/A
33305610	N/A
28947469	N/A
20886544	20886544.0
20886544	20886544.0
23933970	23933970.0
23933970	23933970.0
30520338	N/A
30520341	N/A
23376925	23376925.0
23376925	23376925.0
20362271	20362271.0
20362271	20362271.0
11875364	11875364.0
11875364	11875364.0
23147557	23147557.0
23147557	23147557.0
35107877	N/A
11875366	11875366.0
11875366	11875366.0
27800629	N/A
38253626	N/A
36942908	N/A
30848065	N/A
23016521	9795220.0
23016521	9795220.0
38450253	N/A
17577039	17577039.0
17577039	17577039.0
18854995	18854995.0
18854995	18854995.0
28685396	N/A
12891229	N/A
39564382	N/A
35042400	35042400.0
35042400	35042400.0
30487649	N/A
23999597	23999597.0
23999597	23999597.0
21673069	21673069.0
21673069	21673069.0
34911343	N/A
22590580	N/A
19018870	19018870.0
19018870	19018870.0
36582532	N/A
18330759	18330759.0
18330759	18330759.0
19641488	19641488.0
19641488	19641488.0
20526235	20526235.0
20526235	20526235.0
21410976	21410976.0
21410976	21410976.0
36222113	N/A
16495778	16495778.0
16495778	16495778.0
21902499	N/A
21902500	N/A
21902501	N/A
21902502	N/A
21902503	N/A
32519344	N/A
25441457	25441457.0
25441457	25441457.0
23803057	23803057.0
23803057	23803057.0
29504692	N/A
40547509	N/A
30651574	N/A
11547828	11547828.0
11547828	11547828.0
35763385	N/A
31896765	N/A
23147717	23147717.0
23147717	23147717.0
25244877	6439847.0
25244877	6439847.0
37795024	N/A
24687830	24687830.0
24687830	24687830.0
30094551	N/A
17085664	N/A
15906019	N/A
19150055	19150055.0
19150055	19150055.0
16299241	16299242.0
16299241	16299242.0
34747629	N/A
17380590	17380590.0
17380590	17380590.0
17085680	N/A
34747637	N/A
31634677	31634677.0
31634677	31634677.0
21902584	8434.0
21902584	8434.0
21083385	21083385.0
21083385	21083385.0
25965825	N/A
25474306	N/A
28816644	28816644.0
28816644	28816644.0
38778126	N/A
22525200	22525200.0
22525200	22525200.0
26195225	N/A
22197535	22197535.0
22197535	22197535.0
20002085	20002085.0
20002085	20002085.0
23508266	23508266.0
23508266	23508266.0
22426923	N/A
33731884	N/A
33731885	N/A
18756910	N/A
16463153	N/A
39204145	N/A
25834819	25834819.0
25834819	25834819.0
20165956	N/A
28685643	N/A
12137804	N/A
37270865	N/A
21280081	21280081.0
21280081	21280081.0
33961299	N/A
40613206	40613206.0
40613206	40613206.0
19969374	19969374.0
19969374	19969374.0
25048416	N/A
20952418	20952418.0
20952418	20952418.0
25638254	25638254.0
25638254	25638254.0
26293616	N/A
26490229	N/A
40744310	40744310.0
40744310	40744310.0
28063098	28063098.0
28063098	28063098.0
9352573	9352573.0
9352573	9352573.0
14660992	14660992.0
14660992	14660992.0
9352580	9352580.0
9352580	9352580.0
22230405	22230405.0
22230405	22230405.0
25769357	N/A
29668752	N/A
28685716	N/A
9450902	N/A
26817948	N/A
7550366	7550366.0
7550366	7550366.0
7550367	7550367.0
7550367	7550367.0
39237024	N/A
7550368	7550368.0
7550368	7550368.0
10073515	10073515.0
10073515	10073515.0
26162609	26162609.0
26162609	26162609.0
28718515	N/A
3356084	3356084.0
3356084	3356084.0
19019189	19019189.0
19019189	19019189.0
30520759	N/A
30520769	N/A
38680001	N/A
23344581	N/A
16168391	N/A
30815689	N/A
22394315	22394315.0
22394315	22394315.0
21083596	N/A
16004559	16004559.0
16004559	16004559.0
24819158	24819158.0
24819158	24819158.0
28030426	28030426.0
28030426	28030426.0
29242847	N/A
40711648	N/A
15840736	15840736.0
15840736	15840736.0
22296034	22296034.0
22296034	22296034.0
40547816	N/A
46571	46572.0
46571	46572.0
39564784	N/A
26129906	N/A
26490356	N/A
20100600	N/A
28358139	N/A
7648764	7648764.0
7648764	7648764.0
19576320	19576320.0
19576320	19576320.0
12629505	12629505.0
12629505	12629505.0
25966085	N/A
39171589	39171589.0
39171589	39171589.0
19904007	19904007.0
19904007	19904007.0
21280267	N/A
19904013	19904013.0
19904013	19904013.0
28620303	N/A
24557078	24557078.0
24557078	24557078.0
22885912	N/A
23311897	23311897.0
23311897	23311897.0
27604507	N/A
39171626	N/A
35108398	N/A
21345843	N/A
29341237	N/A
11318841	11318841.0
11318841	11318841.0
29341245	N/A
20723261	N/A
19183167	19183167.0
19183167	19183167.0
28030534	N/A
39204422	N/A
16791115	16791115.0
16791115	16791115.0
16758348	16758348.0
16758348	16758348.0
30324302	N/A
24917585	24917585.0
24917585	24917585.0
39663186	N/A
24589908	24589908.0
24589908	24589908.0
24589909	24589909.0
24589909	24589909.0
22492761	22492761.0
22492761	22492761.0
22328925	22328925.0
22328925	22328925.0
24950369	19029146.0
24950369	19029146.0
30455395	30455395.0
30455395	30455395.0
21149285	21149285.0
21149285	21149285.0
18855526	18855526.0
18855526	18855526.0
27833958	N/A
7845481	7845481.0
7845481	7845481.0
12662378	N/A
18855529	18855529.0
18855529	18855529.0
18855532	18855532.0
18855532	18855532.0
18855533	18855533.0
18855533	18855533.0
30815856	N/A
25998968	25998968.0
25998968	25998968.0
20133509	N/A
40810118	40810118.0
40810118	40810118.0
26556041	26556041.0
26556041	26556041.0
24950410	24950410.0
24950410	24950410.0
20854418	20854418.0
20854418	20854418.0
36484758	N/A
28325531	28325531.0
28325531	28325531.0
27702941	N/A
20559522	20559522.0
20559522	20559522.0
40154787	40154787.0
40154787	40154787.0
38745766	N/A
25769643	N/A
26261165	N/A
20231857	20231857.0
20231857	20231857.0
15447734	N/A
40875702	N/A
35174070	N/A
19281600	19281600.0
19281600	19281600.0
18790089	69667.0
18790089	69667.0
22951632	22951632.0
22951632	22951632.0
29210320	N/A
18167504	18167504.0
18167504	18167504.0
29210323	N/A
25147095	25147095.0
25147095	25147095.0
29210328	N/A
29210332	N/A
17872605	17872605.0
17872605	17872605.0
27440861	N/A
29210335	29210335.0
29210335	29210335.0
22918879	22918879.0
22918879	22918879.0
29177570	N/A
35272420	35272420.0
35272420	35272420.0
38647526	N/A
23377640	23377640.0
23377640	23377640.0
29243113	N/A
19740397	19740397.0
19740397	19740397.0
24098545	24098545.0
24098545	24098545.0
23148286	23148286.0
23148286	23148286.0
28686080	28686080.0
28686080	28686080.0
21739267	N/A
26392323	N/A
39139076	N/A
22886152	N/A
21804810	21804810.0
21804810	21804810.0
28653333	N/A
40744734	N/A
37074725	N/A
17610534	17610534.0
17610534	17610534.0
29603629	N/A
26392368	N/A
15710002	N/A
25704243	25704243.0
25704243	25704243.0
30357299	N/A
26556226	N/A
20592455	N/A
20559687	N/A
38614858	N/A
14726986	14726986.0
14726986	14726986.0
20887379	20887379.0
20887379	20887379.0
23508821	N/A
20658008	20658008.0
20658008	20658008.0
25868121	N/A
38451034	N/A
25179995	25179995.0
25179995	25179995.0
38057822	N/A
22591328	22591328.0
22591328	22591328.0
20035425	20035425.0
20035425	20035425.0
11417443	N/A
21837673	N/A
23574377	23574377.0
23574377	23574377.0
18200436	18200436.0
18200436	18200436.0
17184645	17184645.0
17184645	17184645.0
19937159	19937159.0
19937159	19937159.0
25245580	74.0
25245580	74.0
30652301	N/A
24360851	24360851.0
24360851	24360851.0
19019667	N/A
12695469	N/A
40712111	N/A
33404848	N/A
18593715	733554.0
18593715	733554.0
10434486	10434486.0
10434486	10434486.0
21739446	N/A
20625347	N/A
22722500	22722500.0
22722500	22722500.0
28358597	28358597.0
28358597	28358597.0
20625352	20625353.0
20625352	20625353.0
15349705	N/A
24852429	24852429.0
24852429	24852429.0
15022030	N/A
9254861	9254862.0
9254861	9254862.0
25049040	25049040.0
25049040	25049040.0
40417235	N/A
15349717	N/A
28686294	28686294.0
28686294	28686294.0
24262617	24262617.0
24262617	24262617.0
26916827	N/A
27441116	27441116.0
27441116	27441116.0
25049054	25049054.0
25049054	25049054.0
12728288	N/A
12728290	N/A
25802725	25802725.0
25802725	25802725.0
22591463	22591464.0
22591463	22591464.0
28391406	N/A
28391407	28391407.0
28391407	28391407.0
38221808	N/A
27932669	N/A
21247998	21247998.0
21247998	21247998.0
19052543	19052543.0
19052543	19052543.0
15742978	N/A
34158603	N/A
23083021	N/A
31242253	N/A
18429967	18429967.0
18429967	18429967.0
16955413	16955413.0
16955413	16955413.0
25311255	25311255.0
25311255	25311255.0
23279643	23279643.0
23279643	23279643.0
15775779	15775779.0
15775779	15775779.0
15841315	N/A
37763115	N/A
37763120	N/A
37828659	N/A
25081908	25081908.0
25081908	25081908.0
29374517	N/A
18397238	N/A
29472822	N/A
29407288	N/A
37500985	N/A
8828983	8828983.0
8828983	8828983.0
17020982	17020982.0
17020982	17020982.0
23771192	23771192.0
23771192	23771192.0
79931	79931.0
79931	79931.0
40908865	N/A
15808586	N/A
20592726	20592726.0
20592726	20592726.0
22427735	22427735.0
22427735	22427735.0
29177954	N/A
19773541	19773541.0
19773541	19773541.0
24655974	24655974.0
24655974	24655974.0
24033383	24033383.0
24033383	24033383.0
18593894	18593894.0
18593894	18593894.0
18430057	N/A
29472872	N/A
26032235	N/A
26556524	N/A
16201835	16201835.0
16201835	16201835.0
15841390	N/A
16595080	16595080.0
16595080	16595080.0
40974473	N/A
37042314	N/A
17512587	17512587.0
17512587	17512587.0
35469450	N/A
24656015	24656015.0
24656015	24656015.0
22788240	22788240.0
22788240	22788240.0
18561168	18561168.0
18561168	18561168.0
25311385	25311385.0
25311385	25311385.0
31406237	N/A
36714653	N/A
25376930	25376930.0
25376930	25376930.0
36681895	N/A
26556583	N/A
19052714	19052714.0
19052714	19052714.0
29440178	N/A
28358842	N/A
26228923	N/A
26458301	26458301.0
26458301	26458301.0
16431304	N/A
37042388	N/A
38353109	N/A
407765	407765.0
407765	407765.0
17283289	17283289.0
17283289	17283289.0
35698907	35698907.0
35698907	35698907.0
28063968	N/A
18594024	65420.0
18594024	65420.0
18004205	N/A
27670765	27670765.0
27670765	27670765.0
27670766	27670766.0
27670766	27670766.0
18004207	N/A
9713905	N/A
9713906	N/A
18004211	18004211.0
18004211	18004211.0
18004210	18004210.0
18004210	18004210.0
25278709	N/A
26360046	26360046.0
26360046	26360046.0
27670767	27670767.0
27670767	27670767.0
28031227	N/A
28358908	N/A
18594050	N/A
17611010	17611010.0
17611010	17611010.0
15677700	N/A
18823430	18823430.0
18823430	18823430.0
24361227	24361227.0
24361227	24361227.0
26556688	N/A
21248300	N/A
20003118	20003118.0
20003118	20003118.0
15284534	15284534.0
15284534	15284534.0
15284535	15284535.0
15284535	15284535.0
9517369	9517369.0
9517369	9517369.0
15284538	15284538.0
15284538	15284538.0
24590654	24590654.0
24590654	24590654.0
21346624	21346624.0
21346624	21346624.0
38385986	N/A
22001987	N/A
24492364	24492364.0
24492364	24492364.0
25999694	N/A
26982740	N/A
25999707	N/A
37337448	N/A
19020143	N/A
26458485	N/A
26491254	N/A
22329723	22329723.0
22329723	22329723.0
15743363	15743363.0
15743363	15743363.0
30914949	N/A
38254988	N/A
12269967	12269967.0
12269967	12269967.0
29178257	N/A
24033692	24033692.0
24033692	24033692.0
21903774	N/A
31144350	N/A
24033696	24033696.0
24033696	24033696.0
39041443	39041443.0
39041443	39041443.0
29866411	N/A
25278896	25278896.0
25278896	25278896.0
18528690	18528690.0
18528690	18528690.0
24590773	24590773.0
24590773	24590773.0
37108150	N/A
15448513	N/A
25344452	25344452.0
25344452	25344452.0
24394199	24394199.0
24394199	24394199.0
16103896	16103896.0
16103896	16103896.0
24394201	24394201.0
24394201	24394201.0
24394202	24394202.0
24394202	24394202.0
21346780	21346780.0
21346780	21346780.0
38287840	N/A
13679074	N/A
28719596	28719596.0
28719596	28719596.0
26425837	N/A
28719598	N/A
27900402	N/A
16267764	16267764.0
16267764	16267764.0
26622455	26622455.0
26622455	26622455.0
37468669	N/A
38877696	N/A
7617034	7617034.0
7617034	7617034.0
38287884	N/A
22231565	22231565.0
22231565	22231565.0
30325262	N/A
22231567	22231567.0
22231567	22231567.0
24263182	24263182.0
24263182	24263182.0
16857630	N/A
35207713	N/A
23247396	23247396.0
23247396	23247396.0
14760488	N/A
23280169	23280169.0
23280169	23280169.0
41007658	N/A
18987562	18987562.0
18987562	18987562.0
38943286	N/A
38156857	N/A
17709632	N/A
22624833	22624833.0
22624833	22624833.0
28326467	N/A
23149126	23149127.0
23149126	23149127.0
23738951	23738951.0
23738951	23738951.0
38287944	N/A
29342288	N/A
3816019	3816019.0
3816019	3816019.0
38713940	N/A
17414739	17414739.0
17414739	17414739.0
38845014	N/A
21084764	21084764.0
21084764	21084764.0
26655325	N/A
21969500	N/A
9779807	N/A
39991907	39991907.0
39991907	39991907.0
37042794	N/A
27409003	27409003.0
27409003	27409003.0
27179628	N/A
31799914	N/A
18332269	18332269.0
18332269	18332269.0
21510767	21510767.0
21510767	21510767.0
26196596	26196596.0
26196596	26196596.0
21052022	21052022.0
21052022	21052022.0
25082493	N/A
18496125	18496125.0
18496125	18496125.0
21281405	21281405.0
21281405	21281405.0
21052032	21052032.0
21052032	21052032.0
18496129	18496129.0
18496129	18496129.0
26524290	26524290.0
26524290	26524290.0
21052031	15912246.0
21052031	15912246.0
18987654	18987654.0
18987654	18987654.0
18987660	18987660.0
18987660	18987660.0
16595597	16595597.0
16595597	16595597.0
12728976	N/A
23476897	23476897.0
23476897	23476897.0
20855458	20855458.0
20855458	20855458.0
33929895	N/A
27671213	N/A
25246386	25246386.0
25246386	25246386.0
26229432	N/A
32324284	N/A
22100668	22100650.0
22100668	22100650.0
15940289	15940289.0
15940289	15940289.0
24066763	24066763.0
24066763	24066763.0
18070221	18070221.0
18070221	18070221.0
16890574	16890574.0
16890574	16890574.0
22592207	22592207.0
22592207	22592207.0
29342418	N/A
16890579	16890579.0
16890579	16890579.0
