Gene_ID;Gene;Entity1_type;Disease_ID;Disease;Entity2_type;LADME
PA128;CYP2D6;GENE;PA443970;DYSTONIA;DISEASE;PD
PA128;CYP2D6;GENE;PA443994;EDEMA;DISEASE;PD
PA128;CYP2D6;GENE;PA444065;EPILEPSY;DISEASE;
PA128;CYP2D6;GENE;PA444109;EXANTHEMA;DISEASE;PD
PA128;CYP2D6;GENE;PA444153;FATIGUE;DISEASE;
PA128;CYP2D6;GENE;PA444239;GALACTORRHEA;DISEASE;
PA128;CYP2D6;GENE;PA444257;GASTROINTESTINAL NEOPLASMS;DISEASE;
PA128;CYP2D6;GENE;PA444258;GAUCHER DISEASE;DISEASE;
PA128;CYP2D6;GENE;PA444352;HEAD AND NECK NEOPLASMS;DISEASE;
PA128;CYP2D6;GENE;PA444368;HEART DISEASES;DISEASE;
PA128;CYP2D6;GENE;PA444370;HEART FAILURE;DISEASE;PD
PA128;CYP2D6;GENE;PA444460;HEROIN DEPENDENCE;DISEASE;PD
PA128;CYP2D6;GENE;PA444552;HYPERTENSION;DISEASE;
PA128;CYP2D6;GENE;PA444607;INAPPROPRIATE ADH SYNDROME;DISEASE;
PA128;CYP2D6;GENE;PA444859;MALARIA;DISEASE;
PA128;CYP2D6;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA128;CYP2D6;GENE;PA445048;NAUSEA;DISEASE;PD
PA128;CYP2D6;GENE;PA445062;NEOPLASMS;DISEASE;
PA128;CYP2D6;GENE;PA445174;OSTEOARTHRITIS;DISEASE;
PA128;CYP2D6;GENE;PA445208;PAIN;DISEASE;PD
PA128;CYP2D6;GENE;PA445210;PAIN, POSTOPERATIVE;DISEASE;PD
PA128;CYP2D6;GENE;PA445293;FAMILIAL MEDITERRANEAN FEVER;DISEASE;
PA128;CYP2D6;GENE;PA445371;POISONING;DISEASE;
PA128;CYP2D6;GENE;PA445452;PSYCHOMOTOR AGITATION;DISEASE;
PA128;CYP2D6;GENE;PA445506;RECURRENCE;DISEASE;
PA128;CYP2D6;GENE;PA445522;RESPIRATORY INSUFFICIENCY;DISEASE;
PA128;CYP2D6;GENE;PA445629;SEIZURES;DISEASE;
PA128;CYP2D6;GENE;PA445802;TACHYCARDIA;DISEASE;PD
PA128;CYP2D6;GENE;PA446051;VOMITING;DISEASE;PD
PA128;CYP2D6;GENE;PA446264;URINARY RETENTION;DISEASE;
PA128;CYP2D6;GENE;PA446444;LOW BACK PAIN;DISEASE;
PA128;CYP2D6;GENE;PA446852;HOT FLASHES;DISEASE;
PA128;CYP2D6;GENE;PA446879;ALCOHOL-RELATED DISORDERS;DISEASE;PD
PA128;CYP2D6;GENE;PA446956;SEROTONIN SYNDROME;DISEASE;
PA128;CYP2D6;GENE;PA446970;POSTOPERATIVE NAUSEA AND VOMITING;DISEASE;PD
PA128;CYP2D6;GENE;PA447194;AGORAPHOBIA;DISEASE;
PA128;CYP2D6;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA128;CYP2D6;GENE;PA447198;AUTISTIC DISORDER;DISEASE;
PA128;CYP2D6;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA128;CYP2D6;GENE;PA447208;MENTAL DISORDERS;DISEASE;
PA128;CYP2D6;GENE;PA447209;MOOD DISORDERS;DISEASE;
PA128;CYP2D6;GENE;PA447211;OBSESSIVE-COMPULSIVE DISORDER;DISEASE;PD
PA128;CYP2D6;GENE;PA447215;PSYCHOTIC DISORDERS;DISEASE;
PA128;CYP2D6;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA128;CYP2D6;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;
PA128;CYP2D6;GENE;PA447268;TARDIVE DYSKINESIA;DISEASE;
PA128;CYP2D6;GENE;PA447278;DEPRESSION;DISEASE;PD
PA128;CYP2D6;GENE;PA447310;VISION DISORDERS;DISEASE;
PA128;CYP2D6;GENE;PA447321;DEPRESSIVE DISORDER, MAJOR;DISEASE;PD
PA37422;XRCC3;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA37422;XRCC3;GENE;PA446108;COLORECTAL NEOPLASMS;DISEASE;PD
PA136;DBH;GENE;PA443309;ALCOHOL ABUSE;DISEASE;PD
PA136;DBH;GENE;PA444460;HEROIN DEPENDENCE;DISEASE;PD
PA136;DBH;GENE;PA444910;MEMORY IMPAIRMENT;DISEASE;PD
PA136;DBH;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA136;DBH;GENE;PA445768;SUBSTANCE WITHDRAWAL SYNDROME;DISEASE;
PA136;DBH;GENE;PA446878;COCAINE DEPENDENCE;DISEASE;PD
PA136;DBH;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA27597;ECHS1;GENE;PA165108401;ACUTE CORONARY SYNDROME;DISEASE;PD
PA27597;ECHS1;GENE;PA166129560;MAJOR ADVERSE CARDIAC EVENTS (MACE);DISEASE;PD
PA36447;TERT;GENE;PA444283;GLIOBLASTOMA;DISEASE;
PA31896;OCRL;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;PD
PA29456;HRH1;GENE;PA128406954;WEIGHT GAIN;DISEASE;
PA29456;HRH1;GENE;PA166129521;SEDATION;DISEASE;PD
PA29456;HRH1;GENE;PA445999;URTICARIA;DISEASE;PD
PA164722590;MIR21;GENE;PA443459;ATRIAL FIBRILLATION;DISEASE;
PA164722590;MIR21;GENE;PA446654;CHOLANGIOCARCINOMA;DISEASE;
PA35819;SLC16A7;GENE;PA443433;JUVENILE RHEUMATOID ARTHRITIS;DISEASE;PD
PA34862;RRAS2;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA134962294;IKBKE;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA134962294;IKBKE;GENE;PA443899;DIARRHEA;DISEASE;PD
PA134962294;IKBKE;GENE;PA444109;EXANTHEMA;DISEASE;PD
PA37395;WT1;GENE;PA445084;WILMS TUMOR;DISEASE;
PA240;MLH1;GENE;PA443761;COLORECTAL NEOPLASMS, HEREDITARY NONPOLYPOSIS;DISEASE;
PA240;MLH1;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;
PA26904;CRY1;GENE;PA447199;BIPOLAR DISORDER;DISEASE;PD
PA134899373;LRMDA;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA26227;CD58;GENE;PA444987;MULTIPLE SCLEROSIS;DISEASE;PD
PA165378332;ADORA2A-AS1;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA165378332;ADORA2A-AS1;GENE;PA446827;HEMATOLOGIC NEOPLASMS;DISEASE;PD
PA134871908;TBC1D32;GENE;PA445187;OSTEONECROSIS;DISEASE;PD
PA134875694;FIP1L1;GENE;PA166151827;ADVERSE EVENTS;DISEASE;PD
PA30436;LPIN1;GENE;PA443890;DIABETES MELLITUS, TYPE 2;DISEASE;PD
PA28386;FSHR;GENE;PA165108853;OVARIAN HYPERSTIMULATION SYNDROME;DISEASE;PD
PA28386;FSHR;GENE;PA444617;INFERTILITY DISORDER;DISEASE;PD
PA28386;FSHR;GENE;PA444618;INFERTILITY, FEMALE;DISEASE;PD
PA33759;PRKCA;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA29388;HOXB13;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;
PA28497;GABRB3;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA27850;ERCC4;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA35;ADRA2A;GENE;PA445210;PAIN, POSTOPERATIVE;DISEASE;PD
PA35;ADRA2A;GENE;PA446479;HYPERTROPHY, LEFT VENTRICULAR;DISEASE;PD
PA35;ADRA2A;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA35;ADRA2A;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA35;ADRA2A;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA142672636;AGBL4;GENE;PA445941;TUBERCULOSIS;DISEASE;PD
PA31274;MT-RNR1;GENE;PA162263534;OTOTOXICITY;DISEASE;PD
PA31274;MT-RNR1;GENE;PA443840;DEAFNESS;DISEASE;
PA80;BDKRB2;GENE;PA443371;ANGIOEDEMA;DISEASE;
PA80;BDKRB2;GENE;PA443803;COUGH;DISEASE;PD
PA80;BDKRB2;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA80;BDKRB2;GENE;PA447288;ESSENTIAL HYPERTENSION;DISEASE;PD
PA17;NAT1;GENE;PA443750;COLITIS, ULCERATIVE;DISEASE;
PA17;NAT1;GENE;PA443815;CROHN DISEASE;DISEASE;
PA17;NAT1;GENE;PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;
PA72;ATP7A;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;PD
PA26847;CPT1A;GENE;PA166279881;ELEVATED LIVER ENZYMES;DISEASE;
PA26847;CPT1A;GENE;PA446155;PRECURSOR CELL LYMPHOBLASTIC LEUKEMIA-LYMPHOMA;DISEASE;
PA29973;ITPA;GENE;PA165817398;MYELOSUPPRESSION;DISEASE;PD
PA29973;ITPA;GENE;PA166114454;TRANSPLANT REJECTION;DISEASE;PD
PA29973;ITPA;GENE;PA443340;ANEMIA;DISEASE;PD
PA29973;ITPA;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA29973;ITPA;GENE;PA444445;HEPATITIS C VIRUS INFECTION;DISEASE;PD
PA29973;ITPA;GENE;PA444773;LEUKOPENIA;DISEASE;PD
PA29973;ITPA;GENE;PA444822;SYSTEMIC LUPUS ERYTHEMATOSUS;DISEASE;PD
PA29973;ITPA;GENE;PA445113;NEUTROPENIA;DISEASE;PD
PA29973;ITPA;GENE;PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PD
PA29973;ITPA;GENE;PA446155;ACUTE LYMPHOBLASTIC LEUKEMIA;DISEASE;PD
PA29973;ITPA;GENE;PA446863;CHRONIC HEPATITIS C VIRUS INFECTION;DISEASE;PD
PA29973;ITPA;GENE;PA447247;LIVER TRANSPLANTATION;DISEASE;PD
PA162401542;RNF144A;GENE;PA166128121;CARDIOTOXICITY;DISEASE;
PA134951826;HCP5;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA134951826;HCP5;GENE;PA445846;THROMBOCYTOPENIA;DISEASE;PD
PA27849;ERCC3;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA115;CHRNB2;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;PD
PA350;TGFB1;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA350;TGFB1;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;
PA350;TGFB1;GENE;PA446108;COLORECTAL NEOPLASMS;DISEASE;PD
PA111;CHRM2;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;
PA29979;ITPR2;GENE;PA447199;BIPOLAR DISORDER;DISEASE;
PA33485;PNOC;GENE;PA165108809;NEONATAL ABSTINENCE SYNDROME;DISEASE;PD
PA245;MTHFR;GENE;PA128406954;WEIGHT GAIN;DISEASE;
PA245;MTHFR;GENE;PA150516584;HOMOCYSTEINEMIA;DISEASE;
PA245;MTHFR;GENE;PA162263533;NEPHROTOXICITY;DISEASE;PD
PA245;MTHFR;GENE;PA164925725;TOXIC LIVER DISEASE;DISEASE;PD
PA245;MTHFR;GENE;PA165817398;MYELOSUPPRESSION;DISEASE;PD
PA245;MTHFR;GENE;PA166122058;MUCOSITIS;DISEASE;PD
PA245;MTHFR;GENE;PA166123368;SCHIZOAFFECTIVE DISORDER;DISEASE;PD
PA245;MTHFR;GENE;PA166252441;PRIMARY CENTRAL NERVOUS SYSTEM LYMPHOMA;DISEASE;PD
PA245;MTHFR;GENE;PA443228;ABORTION, HABITUAL;DISEASE;
PA245;MTHFR;GENE;PA443319;ALZHEIMER DISEASE;DISEASE;
PA245;MTHFR;GENE;PA443425;ARTERIOSCLEROSIS;DISEASE;
PA245;MTHFR;GENE;PA443433;JUVENILE RHEUMATOID ARTHRITIS;DISEASE;PD
PA245;MTHFR;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA245;MTHFR;GENE;PA443560;BREAST NEOPLASMS;DISEASE;
PA245;MTHFR;GENE;PA443580;BURKITT LYMPHOMA;DISEASE;PD
PA245;MTHFR;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA245;MTHFR;GENE;PA443635;CARDIOVASCULAR DISEASES;DISEASE;
PA245;MTHFR;GENE;PA443685;UTERINE CERVICAL NEOPLASMS;DISEASE;
PA245;MTHFR;GENE;PA443736;CLEFT LIP;DISEASE;
PA245;MTHFR;GENE;PA443737;CLEFT PALATE;DISEASE;
PA245;MTHFR;GENE;PA443756;COLONIC NEOPLASMS;DISEASE;PD
PA245;MTHFR;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA245;MTHFR;GENE;PA443933;DOWN SYNDROME;DISEASE;
PA245;MTHFR;GENE;PA443937;DRUG TOXICITY;DISEASE;PD
PA245;MTHFR;GENE;PA444065;EPILEPSY;DISEASE;PD
PA245;MTHFR;GENE;PA444320;GRAFT VS HOST DISEASE;DISEASE;PD
PA245;MTHFR;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA245;MTHFR;GENE;PA444750;LEUKEMIA;DISEASE;PD
PA245;MTHFR;GENE;PA444773;LEUKOPENIA;DISEASE;PD
PA245;MTHFR;GENE;PA444818;LUNG NEOPLASMS;DISEASE;
PA245;MTHFR;GENE;PA444840;LYMPHOMA;DISEASE;PD
PA245;MTHFR;GENE;PA444845;NON-HODGKIN LYMPHOMA;DISEASE;PD
PA245;MTHFR;GENE;PA444937;MESOTHELIOMA;DISEASE;PD
PA245;MTHFR;GENE;PA445019;MYOCARDIAL INFARCTION;DISEASE;PD
PA245;MTHFR;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA245;MTHFR;GENE;PA445095;NEURAL TUBE DEFECTS;DISEASE;
PA245;MTHFR;GENE;PA445113;NEUTROPENIA;DISEASE;PD
PA245;MTHFR;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;
PA245;MTHFR;GENE;PA445398;PRE-ECLAMPSIA;DISEASE;
PA245;MTHFR;GENE;PA445403;PREGNANCY COMPLICATIONS;DISEASE;
PA245;MTHFR;GENE;PA445601;OSTEOSARCOMA;DISEASE;PD
PA245;MTHFR;GENE;PA445846;THROMBOCYTOPENIA;DISEASE;PD
PA245;MTHFR;GENE;PA446108;COLORECTAL NEOPLASMS;DISEASE;
PA245;MTHFR;GENE;PA446155;ACUTE LYMPHOBLASTIC LEUKEMIA;DISEASE;PD
PA245;MTHFR;GENE;PA446171;CHRONIC MYELOGENOUS LEUKEMIA, BCR-ABL1 POSITIVE;DISEASE;PD
PA245;MTHFR;GENE;PA446198;ARTHRITIS, PSORIATIC;DISEASE;PD
PA245;MTHFR;GENE;PA446286;SPINA BIFIDA CYSTICA;DISEASE;
PA245;MTHFR;GENE;PA446309;LYMPHOMA, T-CELL;DISEASE;PD
PA245;MTHFR;GENE;PA446411;ENDOMETRIAL NEOPLASMS;DISEASE;
PA245;MTHFR;GENE;PA446878;COCAINE DEPENDENCE;DISEASE;PD
PA245;MTHFR;GENE;PA446892;HYPERHOMOCYSTEINEMIA;DISEASE;
PA245;MTHFR;GENE;PA447215;PSYCHOTIC DISORDER;DISEASE;PD
PA245;MTHFR;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA245;MTHFR;GENE;PA447278;DEPRESSION;DISEASE;
PA245;MTHFR;GENE;PA447298;VENOUS THROMBOEMBOLISM;DISEASE;
PA245;MTHFR;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA134964409;GBP6;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA29839;IL7;GENE;PA166151827;ADVERSE EVENTS;DISEASE;PD
PA26978;CST5;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA31942;OPRD1;GENE;PA443309;ALCOHOL ABUSE;DISEASE;PD
PA31942;OPRD1;GENE;PA444460;HEROIN DEPENDENCE;DISEASE;PD
PA31942;OPRD1;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA31942;OPRD1;GENE;PA446878;COCAINE DEPENDENCE;DISEASE;PD
PA31942;OPRD1;GENE;PA447218;PHYSIOLOGICAL SEXUAL DISORDER;DISEASE;PD
PA37035;TSC2;GENE;PA445965;TUBEROUS SCLEROSIS;DISEASE;
PA28976;GRIK4;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA24947;ARG1;GENE;PA443450;ASTHMA;DISEASE;PD
PA30452;LRP2;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA142671748;GAPVD1;GENE;PA444987;MULTIPLE SCLEROSIS;DISEASE;PD
PA147;DRD1;GENE;PA444460;HEROIN DEPENDENCE;DISEASE;PD
PA147;DRD1;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;
PA147;DRD1;GENE;PA446771;SEPSIS;DISEASE;
PA147;DRD1;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA147;DRD1;GENE;PA447199;BIPOLAR DISORDER;DISEASE;PD
PA147;DRD1;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA134902026;SORCS2;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;
PA26348;CDSN;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA26348;CDSN;GENE;PA445846;THROMBOCYTOPENIA;DISEASE;PD
PA24770;AMHR2;GENE;PA443886;DIABETES MELLITUS;DISEASE;PD
PA162396656;N6AMT1;GENE;PA166129560;MAJOR ADVERSE CARDIAC EVENTS (MACE);DISEASE;PD
PA26947;CSMD1;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA26947;CSMD1;GENE;PA443886;DIABETES MELLITUS;DISEASE;
PA26947;CSMD1;GENE;PA447288;ESSENTIAL HYPERTENSION;DISEASE;PD
PA33163;PDYN;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA30811;MICA;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA30811;MICA;GENE;PA447163;SPONDYLARTHROPATHIES;DISEASE;
PA165432528;RAP1GAP2;GENE;PA443450;ASTHMA;DISEASE;
PA204;ITGA2;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA204;ITGA2;GENE;PA443797;CORONARY DISEASE;DISEASE;PD
PA204;ITGA2;GENE;PA445019;MYOCARDIAL INFARCTION;DISEASE;PD
PA88;CACNB2;GENE;PA443459;ATRIAL FIBRILLATION;DISEASE;
PA142672353;C8ORF34;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA33523;TENT4A;GENE;PA445218;PANCREATIC NEOPLASMS;DISEASE;PD
PA164724093;NOS2;GENE;PA164925725;TOXIC LIVER DISEASE;DISEASE;PD
PA164724093;NOS2;GENE;PA445941;TUBERCULOSIS;DISEASE;PD
PA27097;CYP24A1;GENE;PA162263533;NEPHROTOXICITY;DISEASE;PD
PA27097;CYP24A1;GENE;PA444445;HEPATITIS C VIRUS INFECTION;DISEASE;
PA27097;CYP24A1;GENE;PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;
PA27097;CYP24A1;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA162316739;MACULOPAPULAR EXANTHEMA;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA164925725;TOXIC LIVER DISEASE;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA166119041;DRUG-INDUCED LIVER INJURY;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA166120927;DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA166120929;SEVERE CUTANEOUS ADVERSE REACTIONS;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA443297;AGRANULOCYTOSIS;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA443335;ANAPHYLAXIS;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA443433;ARTHRITIS, JUVENILE RHEUMATOID;DISEASE;
PA35072;HLA-DRB1;GENE;PA443434;ARTHRITIS, RHEUMATOID;DISEASE;
PA35072;HLA-DRB1;GENE;PA443560;BREAST NEOPLASMS;DISEASE;
PA35072;HLA-DRB1;GENE;PA443936;DRUG HYPERSENSITIVITY;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA443937;DRUG TOXICITY;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA444059;EPIDERMAL NECROLYSIS, TOXIC;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA444065;EPILEPSY;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA444109;EXANTHEMA;DISEASE;
PA35072;HLA-DRB1;GENE;PA444178;FEVER;DISEASE;
PA35072;HLA-DRB1;GENE;PA444329;GRAVES DISEASE;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA444435;HEPATITIS;DISEASE;
PA35072;HLA-DRB1;GENE;PA444546;HYPERSENSITIVITY;DISEASE;
PA35072;HLA-DRB1;GENE;PA444552;HYPERTENSION;DISEASE;
PA35072;HLA-DRB1;GENE;PA444614;INFECTION;DISEASE;
PA35072;HLA-DRB1;GENE;PA444648;JAUNDICE;DISEASE;
PA35072;HLA-DRB1;GENE;PA444903;MELANOMA;DISEASE;
PA35072;HLA-DRB1;GENE;PA444987;MULTIPLE SCLEROSIS;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA444997;MUSCULAR DISEASES;DISEASE;
PA35072;HLA-DRB1;GENE;PA445220;PANCREATITIS;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA445431;PROTEINURIA;DISEASE;
PA35072;HLA-DRB1;GENE;PA445738;STEVENS-JOHNSON SYNDROME;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA445999;URTICARIA;DISEASE;
PA35072;HLA-DRB1;GENE;PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA446155;PRECURSOR CELL LYMPHOBLASTIC LEUKEMIA-LYMPHOMA;DISEASE;PD
PA35072;HLA-DRB1;GENE;PA446366;STILL'S DISEASE, ADULT-ONSET;DISEASE;
PA35072;HLA-DRB1;GENE;PA446827;HEMATOLOGIC NEOPLASMS;DISEASE;
PA35072;HLA-DRB1;GENE;PA447216;SCHIZOPHRENIA;DISEASE;
PA35072;HLA-DRB1;GENE;PA447230;HIV INFECTIONS;DISEASE;
PA28183;FLT4;GENE;PA443624;RENAL CELL CARCINOMA;DISEASE;PD
PA29781;IL11;GENE;PA447278;DEPRESSION;DISEASE;PD
PA38104;WNT5B;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA38104;WNT5B;GENE;PA443756;COLONIC NEOPLASMS;DISEASE;
PA27092;CYP1A1;GENE;PA166123431;HEART VALVE REPLACEMENT;DISEASE;PD
PA27092;CYP1A1;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA27092;CYP1A1;GENE;PA444065;EPILEPSY;DISEASE;PD
PA27092;CYP1A1;GENE;PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;
PA27092;CYP1A1;GENE;PA447215;PSYCHOTIC DISORDER;DISEASE;
PA38100;TUBB1;GENE;PA443560;BREAST NEOPLASMS;DISEASE;
PA157;F2;GENE;PA446969;VENOUS THROMBOSIS;DISEASE;PD
PA157;F2;GENE;PA447054;STROKE;DISEASE;PD
PA321;SLC12A3;GENE;PA447288;ESSENTIAL HYPERTENSION;DISEASE;PD
PA27142;DAPK1;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA180;GRK5;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA180;GRK5;GENE;PA444368;HEART DISEASES;DISEASE;PD
PA180;GRK5;GENE;PA444370;HEART FAILURE;DISEASE;PD
PA180;GRK5;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA134863701;SLC39A14;GENE;PA447278;DEPRESSION;DISEASE;PD
PA26270;CDC5L;GENE;PA445218;PANCREATIC NEOPLASMS;DISEASE;PD
PA30041;KCNIP1;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA30041;KCNIP1;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA134982480;CHURC1;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA38698;SERINC5;GENE;PA166151827;ADVERSE EVENTS;DISEASE;PD
PA24455;ACTA1;GENE;PA447109;MYOPATHIES, STRUCTURAL, CONGENITAL;DISEASE;
PA134877600;STAC3;GENE;PA444863;MALIGNANT HYPERTHERMIA;DISEASE;
PA30718;MDM2;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA30718;MDM2;GENE;PA445062;NEOPLASMS;DISEASE;
PA24560;ADCY1;GENE;PA447199;BIPOLAR DISORDER;DISEASE;PD
PA306;SCNN1B;GENE;PA443890;DIABETES MELLITUS, TYPE 2;DISEASE;PD
PA29286;HINT1;GENE;PA166123046;SMOKING CESSATION;DISEASE;
PA29286;HINT1;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;PD
PA134931507;SLC39A8;GENE;PA443309;ALCOHOL ABUSE;DISEASE;PD
PA134979206;SUMO4;GENE;PA447247;LIVER TRANSPLANTATION;DISEASE;
PA27010;CTNNA3;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA165617947;ESYT2;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA25411;BRCA1;GENE;PA443560;BREAST NEOPLASMS;DISEASE;
PA25411;BRCA1;GENE;PA443685;UTERINE CERVICAL NEOPLASMS;DISEASE;
PA25411;BRCA1;GENE;PA443756;COLONIC NEOPLASMS;DISEASE;
PA25411;BRCA1;GENE;PA444144;FALLOPIAN TUBE NEOPLASMS;DISEASE;
PA25411;BRCA1;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;
PA25411;BRCA1;GENE;PA445218;PANCREATIC NEOPLASMS;DISEASE;
PA25411;BRCA1;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;
PA25411;BRCA1;GENE;PA445742;STOMACH NEOPLASMS;DISEASE;
PA25411;BRCA1;GENE;PA446004;UTERINE NEOPLASMS;DISEASE;
PA25411;BRCA1;GENE;PA446745;BREAST NEOPLASMS, MALE;DISEASE;
PA35006;SCN4A;GENE;PA444863;MALIGNANT HYPERTHERMIA;DISEASE;
PA35006;SCN4A;GENE;PA445030;MYOTONIA;DISEASE;PD
PA35006;SCN4A;GENE;PA447050;HYPOKALEMIC PERIODIC PARALYSIS;DISEASE;
PA35006;SCN4A;GENE;PA447130;MYOTONIC DISORDERS;DISEASE;PD
PA165549043;PYROXD2;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA33529;PON1;GENE;PA443362;ANGINA PECTORIS;DISEASE;PD
PA33529;PON1;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA33529;PON1;GENE;PA443635;CARDIOVASCULAR DISEASES;DISEASE;
PA33529;PON1;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
