Gene_ID;Gene;Entity1_type;Chemical_ID;Chemical;Entity2_type;LADME
PA31272;MTR;GENE;PA448561;BENAZEPRIL;CHEMICAL;PD
PA31272;MTR;GENE;PA448803;CARBOPLATIN;CHEMICAL;PD
PA31272;MTR;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA31272;MTR;GENE;PA449692;FOLIC ACID;CHEMICAL;PD
PA31272;MTR;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA31272;MTR;GENE;PA451547;SULFASALAZINE;CHEMICAL;PD
PA74;ATR;GENE;PA166182740;TALAZOPARIB;CHEMICAL;
PA27995;FANCA;GENE;PA166182740;TALAZOPARIB;CHEMICAL;
PA34375;RGS4;GENE;PA450688;OLANZAPINE;CHEMICAL;PD
PA34375;RGS4;GENE;PA450882;PERPHENAZINE;CHEMICAL;PD
PA34375;RGS4;GENE;PA451201;QUETIAPINE;CHEMICAL;PD
PA34375;RGS4;GENE;PA451257;RISPERIDONE;CHEMICAL;PD
PA34375;RGS4;GENE;PA451974;ZIPRASIDONE;CHEMICAL;PD
PA34375;RGS4;GENE;PA452233;ANTIPSYCHOTICS;CHEMICAL;PD
PA36619;TNFSF11;GENE;PA448432;ANASTROZOLE;CHEMICAL;PD
PA36619;TNFSF11;GENE;PA450196;LETROZOLE;CHEMICAL;PD
PA30612;MAP4K4;GENE;PA448432;ANASTROZOLE;CHEMICAL;PD
PA30612;MAP4K4;GENE;PA449563;EXEMESTANE;CHEMICAL;PD
PA27006;CTLA4;GENE;PA10252;BORTEZOMIB;CHEMICAL;PD
PA27006;CTLA4;GENE;PA164712462;ANTIINFLAMMATORY AGENTS, NON-STEROIDS;CHEMICAL;PD
PA27006;CTLA4;GENE;PA164713366;TUMOR NECROSIS FACTOR ALPHA (TNF-ALPHA) INHIBITORS;CHEMICAL;PD
PA27006;CTLA4;GENE;PA449167;CYCLOSPORINE;CHEMICAL;PD
PA27006;CTLA4;GENE;PA449247;DEXAMETHASONE;CHEMICAL;PD
PA27006;CTLA4;GENE;PA450354;MELPHALAN;CHEMICAL;PD
PA27006;CTLA4;GENE;PA451100;PREDNISONE;CHEMICAL;PD
PA27006;CTLA4;GENE;PA451578;TACROLIMUS;CHEMICAL;
PA31786;NRXN1;GENE;PA10066;DULOXETINE;CHEMICAL;PD
PA31786;NRXN1;GENE;PA452233;ANTIPSYCHOTICS;CHEMICAL;PD
PA35876;SLC2A2;GENE;PA450395;METFORMIN;CHEMICAL;PD
PA29338;HMGCS2;GENE;PA448953;CHLOROTHIAZIDE;CHEMICAL;PD
PA29338;HMGCS2;GENE;PA449899;HYDROCHLOROTHIAZIDE;CHEMICAL;PD
PA36581;TMSB4X;GENE;PA166222901;TIMBETASIN;CHEMICAL;
PA27955;FAAH;GENE;PA10026;ARIPIPRAZOLE;CHEMICAL;PD
PA27955;FAAH;GENE;PA131890620;CANNABINOIDS;CHEMICAL;PD
PA27955;FAAH;GENE;PA449061;CLOZAPINE;CHEMICAL;PD
PA27955;FAAH;GENE;PA449841;HALOPERIDOL;CHEMICAL;PD
PA27955;FAAH;GENE;PA449957;IBUPROFEN;CHEMICAL;
PA27955;FAAH;GENE;PA450403;METHAMPHETAMINE;CHEMICAL;
PA27955;FAAH;GENE;PA450550;MORPHINE;CHEMICAL;PD
PA27955;FAAH;GENE;PA450688;OLANZAPINE;CHEMICAL;PD
PA27955;FAAH;GENE;PA451201;QUETIAPINE;CHEMICAL;PD
PA27955;FAAH;GENE;PA451257;RISPERIDONE;CHEMICAL;PD
PA27955;FAAH;GENE;PA452618;OPIOIDS;CHEMICAL;PD
PA37404;XDH;GENE;PA165958521;FEBUXOSTAT;CHEMICAL;
PA37404;XDH;GENE;PA166163264;THIOXANTHINE;CHEMICAL;
PA37404;XDH;GENE;PA448320;ALLOPURINOL;CHEMICAL;
PA37404;XDH;GENE;PA449301;DIDANOSINE;CHEMICAL;PD
PA134914705;COL22A1;GENE;PA448068;SALBUTAMOL;CHEMICAL;PD
PA24639;AHRR;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA28927;GPR83;GENE;PA448765;CANDESARTAN;CHEMICAL;PD
PA28927;GPR83;GENE;PA449899;HYDROCHLOROTHIAZIDE;CHEMICAL;PD
PA37582;ZNF211;GENE;PA450464;METHYLPHENIDATE;CHEMICAL;PD
PA31844;NUMA1;GENE;PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PD
PA29340;HMMR;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA29340;HMMR;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA29340;HMMR;GENE;PA449476;EPIRUBICIN;CHEMICAL;PD
PA31700;NPC2;GENE;PA166400062;ARIMOCLOMOL;CHEMICAL;
PA31700;NPC2;GENE;PA166400081;LEVACETYLLEUCINE;CHEMICAL;
PA142670837;TANC2;GENE;PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PD
PA24641;AHR;GENE;PA165816878;METHYLCHOLANTHRENE;CHEMICAL;
PA24641;AHR;GENE;PA450688;OLANZAPINE;CHEMICAL;
PA24641;AHR;GENE;PA450704;OMEPRAZOLE;CHEMICAL;
PA24641;AHR;GENE;PA452604;XENOBIOTICS;CHEMICAL;
PA31404;MYO1H;GENE;PA450243;LITHIUM;CHEMICAL;PD
PA27321;DHCR7;GENE;PA166160055;CHOLIC ACID;CHEMICAL;
PA27103;CYP2A7P1;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA27103;CYP2A7P1;GENE;PA450401;METHADONE;CHEMICAL;PD
PA27103;CYP2A7P1;GENE;PA451735;TRAMADOL;CHEMICAL;
PA27103;CYP2A7P1;GENE;PA452618;OPIOIDS;CHEMICAL;PD
PA31534;NEDD4L;GENE;PA151249535;DIURETICS;CHEMICAL;PD
PA31534;NEDD4L;GENE;PA449015;CITALOPRAM;CHEMICAL;PD
PA31534;NEDD4L;GENE;PA449899;HYDROCHLOROTHIAZIDE;CHEMICAL;PD
PA181;NR3C1;GENE;PA452347;GLUCOCORTICOIDS;CHEMICAL;
PA38145;STRBP;GENE;PA450464;METHYLPHENIDATE;CHEMICAL;PD
PA164;FHL2;GENE;PA449748;GEMCITABINE;CHEMICAL;
PA130413151;CCL2;GENE;PA451257;RISPERIDONE;CHEMICAL;PD
PA134865095;RHOA;GENE;PA451089;PRAVASTATIN;CHEMICAL;PD
PA134865095;RHOA;GENE;PA451363;SIMVASTATIN;CHEMICAL;PD
PA28992;GRM3;GENE;PA451257;RISPERIDONE;CHEMICAL;PD
PA28992;GRM3;GENE;PA452233;ANTIPSYCHOTICS;CHEMICAL;PD
PA28992;GRM3;GENE;PA452619;HEROIN;CHEMICAL;
PA38010;TLR9;GENE;PA164713366;TUMOR NECROSIS FACTOR ALPHA (TNF-ALPHA) INHIBITORS;CHEMICAL;PD
PA33384;PLCB1;GENE;PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PD
PA24920;AQP2;GENE;PA452631;THIAZOLIDINEDIONES;CHEMICAL;PD
PA242;NR3C2;GENE;PA449456;ENALAPRIL;CHEMICAL;PD
PA29024;GSTM3;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA29024;GSTM3;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA29024;GSTM3;GENE;PA450688;OLANZAPINE;CHEMICAL;
PA27513;HBEGF;GENE;PA10040;CETUXIMAB;CHEMICAL;
PA27513;HBEGF;GENE;PA162373091;PANITUMUMAB;CHEMICAL;
PA26013;CACNA2D3;GENE;PA448871;CELECOXIB;CHEMICAL;
PA28975;GRIK3;GENE;PA452233;ANTIPSYCHOTICS;CHEMICAL;PD
PA36236;STX4;GENE;PA450921;PHENPROCOUMON;CHEMICAL;PD
PA36236;STX4;GENE;PA451906;WARFARIN;CHEMICAL;PD
PA26413;AGAP3;GENE;PA448497;ASPIRIN;CHEMICAL;PD
PA26413;AGAP3;GENE;PA449053;CLOPIDOGREL;CHEMICAL;PD
PA145148124;SH2B3;GENE;PA448765;CANDESARTAN;CHEMICAL;PD
PA27091;CYP19A1;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA27091;CYP19A1;GENE;PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;
PA27091;CYP19A1;GENE;PA164712732;ENZYME INHIBITORS;CHEMICAL;
PA27091;CYP19A1;GENE;PA166129559;HDL CHOLESTEROL;CHEMICAL;
PA27091;CYP19A1;GENE;PA448432;ANASTROZOLE;CHEMICAL;PD
PA27091;CYP19A1;GENE;PA448771;CAPECITABINE;CHEMICAL;PD
PA27091;CYP19A1;GENE;PA449563;EXEMESTANE;CHEMICAL;PD
PA27091;CYP19A1;GENE;PA450196;LETROZOLE;CHEMICAL;PD
PA27091;CYP19A1;GENE;PA451581;TAMOXIFEN;CHEMICAL;PD
PA27091;CYP19A1;GENE;PA451776;TRIGLYCERIDES;CHEMICAL;
PA134968729;NAGS;GENE;PA165958402;CARGLUMIC ACID;CHEMICAL;
PA134968729;NAGS;GENE;PA166176020;SODIUM BENZOATE / SODIUM PHENYLACETATE;CHEMICAL;
PA134968729;NAGS;GENE;PA166268801;GLYCEROL PHENYLBUTYRATE;CHEMICAL;
PA30077;KCNQ5;GENE;PA448871;CELECOXIB;CHEMICAL;
PA30077;KCNQ5;GENE;PA450085;IRINOTECAN;CHEMICAL;PD
PA30729;MECP2;GENE;PA166313324;TROFINETIDE;CHEMICAL;
PA31777;NRG2;GENE;PA10040;CETUXIMAB;CHEMICAL;
PA31777;NRG2;GENE;PA162373091;PANITUMUMAB;CHEMICAL;
PA24962;ARHGAP9;GENE;PA449177;CYTARABINE;CHEMICAL;
PA271;PLA2G4A;GENE;PA164713217;PYRAZOLONES;CHEMICAL;PD
PA271;PLA2G4A;GENE;PA448015;ACETAMINOPHEN;CHEMICAL;PD
PA271;PLA2G4A;GENE;PA448497;ASPIRIN;CHEMICAL;PD
PA271;PLA2G4A;GENE;PA448499;ATENOLOL;CHEMICAL;PD
PA271;PLA2G4A;GENE;PA449293;DICLOFENAC;CHEMICAL;PD
PA271;PLA2G4A;GENE;PA451140;PROPIONIC ACID DERIVATIVES;CHEMICAL;PD
PA134986024;POLR3G;GENE;PA450616;NEVIRAPINE;CHEMICAL;PD
PA29824;IL23A;GENE;PA166048654;USTEKINUMAB;CHEMICAL;
PA31591;NFIB;GENE;PA449061;CLOZAPINE;CHEMICAL;
PA31591;NFIB;GENE;PA450464;METHYLPHENIDATE;CHEMICAL;PD
PA129;CYP2E1;GENE;PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PD
PA129;CYP2E1;GENE;PA164749431;GEMTUZUMAB OZOGAMICIN;CHEMICAL;PD
PA129;CYP2E1;GENE;PA164749650;PYRIDOXAL PHOSPHATE;CHEMICAL;
PA129;CYP2E1;GENE;PA448015;ACETAMINOPHEN;CHEMICAL;
PA129;CYP2E1;GENE;PA448073;ETHANOL;CHEMICAL;PD
PA129;CYP2E1;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA129;CYP2E1;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA129;CYP2E1;GENE;PA449177;CYTARABINE;CHEMICAL;PD
PA129;CYP2E1;GENE;PA449655;FLUDARABINE;CHEMICAL;PD
PA129;CYP2E1;GENE;PA449961;IDARUBICIN;CHEMICAL;PD
PA129;CYP2E1;GENE;PA450106;ISOFLURANE;CHEMICAL;
PA129;CYP2E1;GENE;PA450112;ISONIAZID;CHEMICAL;
PA129;CYP2E1;GENE;PA451257;RISPERIDONE;CHEMICAL;PD
PA129;CYP2E1;GENE;PA451341;SEVOFLURANE;CHEMICAL;
PA129;CYP2E1;GENE;PA451954;ZIDOVUDINE;CHEMICAL;
PA24429;ACSS2;GENE;PA448073;ETHANOL;CHEMICAL;PD
PA24429;ACSS2;GENE;PA448803;CARBOPLATIN;CHEMICAL;PD
PA24429;ACSS2;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA24429;ACSS2;GENE;PA449383;DOCETAXEL;CHEMICAL;PD
PA24429;ACSS2;GENE;PA449748;GEMCITABINE;CHEMICAL;PD
PA24429;ACSS2;GENE;PA450761;PACLITAXEL;CHEMICAL;PD
PA165394953;ZNF816;GENE;PA164713366;TUMOR NECROSIS FACTOR ALPHA (TNF-ALPHA) INHIBITORS;CHEMICAL;PD
PA26233;CD69;GENE;PA165292659;TOCILIZUMAB;CHEMICAL;PD
PA27075;CYBA;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA27075;CYBA;GENE;PA449412;DOXORUBICIN;CHEMICAL;PD
PA27075;CYBA;GENE;PA449961;IDARUBICIN;CHEMICAL;PD
PA27075;CYBA;GENE;PA451363;SIMVASTATIN;CHEMICAL;
PA28202;FNTB;GENE;PA166129466;LONAFARNIB;CHEMICAL;PD
PA28202;FNTB;GENE;PA448803;CARBOPLATIN;CHEMICAL;PD
PA28202;FNTB;GENE;PA450761;PACLITAXEL;CHEMICAL;PD
PA38243;STK39;GENE;PA450268;LOSARTAN;CHEMICAL;PD
PA37856;LST1;GENE;PA448004;ABACAVIR;CHEMICAL;PD
PA37856;LST1;GENE;PA449293;DICLOFENAC;CHEMICAL;PD
PA37856;LST1;GENE;PA449957;IBUPROFEN;CHEMICAL;PD
PA37856;LST1;GENE;PA449982;INDOMETHACIN;CHEMICAL;PD
PA37856;LST1;GENE;PA450150;KETOROLAC;CHEMICAL;PD
PA37856;LST1;GENE;PA450595;NAPROXEN;CHEMICAL;PD
PA36602;TNFRSF11B;GENE;PA448432;ANASTROZOLE;CHEMICAL;PD
PA36602;TNFRSF11B;GENE;PA450196;LETROZOLE;CHEMICAL;PD
PA25971;SVEP1;GENE;PA165374673;TICAGRELOR;CHEMICAL;
PA37400;XBP1;GENE;PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PD
PA164718184;CSRNP3;GENE;PA164712563;BISPHOSPHONATES;CHEMICAL;PD
PA167;FPGS;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA167;FPGS;GENE;PA451906;WARFARIN;CHEMICAL;PD
PA28586;GATA3;GENE;PA164760860;PEGASPARGASE;CHEMICAL;PD
PA28586;GATA3;GENE;PA165949771;GLUCARPIDASE;CHEMICAL;PD
PA28586;GATA3;GENE;PA448492;ASPARAGINASE;CHEMICAL;PD
PA28586;GATA3;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA28586;GATA3;GENE;PA449177;CYTARABINE;CHEMICAL;PD
PA28586;GATA3;GENE;PA449212;DAUNORUBICIN;CHEMICAL;PD
PA28586;GATA3;GENE;PA449247;DEXAMETHASONE;CHEMICAL;PD
PA28586;GATA3;GENE;PA449412;DOXORUBICIN;CHEMICAL;PD
PA28586;GATA3;GENE;PA450198;LEUCOVORIN;CHEMICAL;PD
PA28586;GATA3;GENE;PA450379;MERCAPTOPURINE;CHEMICAL;PD
PA28586;GATA3;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA28586;GATA3;GENE;PA451100;PREDNISONE;CHEMICAL;PD
PA28586;GATA3;GENE;PA451663;THIOGUANINE;CHEMICAL;PD
PA28586;GATA3;GENE;PA451879;VINCRISTINE;CHEMICAL;PD
PA24393;ABCC11;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA38518;CYSLTR2;GENE;PA164712863;LEUKOTRIENE RECEPTOR ANTAGONISTS;CHEMICAL;
PA162376926;ASS1;GENE;PA166114316;SODIUM PHENYLBUTYRATE;CHEMICAL;
PA162376926;ASS1;GENE;PA166176020;SODIUM BENZOATE / SODIUM PHENYLACETATE;CHEMICAL;
PA162376926;ASS1;GENE;PA166268801;GLYCEROL PHENYLBUTYRATE;CHEMICAL;
PA134942677;MYLIP;GENE;PA448500;ATORVASTATIN;CHEMICAL;PD
PA162393424;KLC1;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA162393424;KLC1;GENE;PA450085;IRINOTECAN;CHEMICAL;PD
PA162393424;KLC1;GENE;PA450198;LEUCOVORIN;CHEMICAL;PD
PA346;SULT2A1;GENE;PA448015;ACETAMINOPHEN;CHEMICAL;
PA37301;VDR;GENE;PA10239;CLODRONATE;CHEMICAL;PD
PA37301;VDR;GENE;PA134687887;SELECTIVE BETA-2-ADRENORECEPTOR AGONISTS;CHEMICAL;PD
PA37301;VDR;GENE;PA164712582;CALCIUM;CHEMICAL;PD
PA37301;VDR;GENE;PA164749390;PEGINTERFERON ALFA-2A;CHEMICAL;PD
PA37301;VDR;GENE;PA164754789;CONJUGATED ESTROGENS;CHEMICAL;PD
PA37301;VDR;GENE;PA164760843;DEFERASIROX;CHEMICAL;PD
PA37301;VDR;GENE;PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PD
PA37301;VDR;GENE;PA165948902;BOCEPREVIR;CHEMICAL;
PA37301;VDR;GENE;PA448082;ALENDRONATE;CHEMICAL;PD
PA37301;VDR;GENE;PA448714;CALCIPOTRIOL;CHEMICAL;
PA37301;VDR;GENE;PA448717;CALCITRIOL;CHEMICAL;
PA37301;VDR;GENE;PA449247;DEXAMETHASONE;CHEMICAL;
PA37301;VDR;GENE;PA450085;IRINOTECAN;CHEMICAL;
PA37301;VDR;GENE;PA450344;MEDROXYPROGESTERONE;CHEMICAL;PD
PA37301;VDR;GENE;PA450496;MIDAZOLAM;CHEMICAL;
PA37301;VDR;GENE;PA451241;RIBAVIRIN;CHEMICAL;PD
PA37301;VDR;GENE;PA451899;VITAMIN D AND ANALOGUES;CHEMICAL;
PA37301;VDR;GENE;PA451906;WARFARIN;CHEMICAL;PD
PA24503;ADA;GENE;PA450428;METHOTREXATE;CHEMICAL;
PA354;TOP2A;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA354;TOP2A;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA354;TOP2A;GENE;PA449476;EPIRUBICIN;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA10026;ARIPIPRAZOLE;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA162565877;AMISULPRIDE;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA163518919;PALIPERIDONE;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA449061;CLOZAPINE;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA450243;LITHIUM;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA450522;MIRTAZAPINE;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA450688;OLANZAPINE;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA451201;QUETIAPINE;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA451257;RISPERIDONE;CHEMICAL;PD
PA145148084;SH2B1;GENE;PA451846;VALPROIC ACID;CHEMICAL;PD
PA130;CYP3A4;GENE;PA10026;ARIPIPRAZOLE;CHEMICAL;
PA130;CYP3A4;GENE;PA10066;DULOXETINE;CHEMICAL;
PA130;CYP3A4;GENE;PA10074;ESCITALOPRAM;CHEMICAL;
PA130;CYP3A4;GENE;PA10084;FOSAMPRENAVIR;CHEMICAL;
PA130;CYP3A4;GENE;PA10202;TELITHROMYCIN;CHEMICAL;
PA130;CYP3A4;GENE;PA10232;VINDESINE;CHEMICAL;
PA130;CYP3A4;GENE;PA10233;VORICONAZOLE;CHEMICAL;
PA130;CYP3A4;GENE;PA10251;ATAZANAVIR;CHEMICAL;
PA130;CYP3A4;GENE;PA10804;IMATINIB;CHEMICAL;
PA130;CYP3A4;GENE;PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;
PA130;CYP3A4;GENE;PA134308647;ROSUVASTATIN;CHEMICAL;
PA130;CYP3A4;GENE;PA134687937;MIANSERIN;CHEMICAL;
PA130;CYP3A4;GENE;PA142650384;PITAVASTATIN;CHEMICAL;
PA130;CYP3A4;GENE;PA151958574;POSACONAZOLE;CHEMICAL;
PA130;CYP3A4;GENE;PA153619853;DRONEDARONE;CHEMICAL;
PA130;CYP3A4;GENE;PA154410481;PRASUGREL;CHEMICAL;
PA130;CYP3A4;GENE;PA161925594;TROPISETRON;CHEMICAL;
PA130;CYP3A4;GENE;PA162372840;SUNITINIB;CHEMICAL;
PA130;CYP3A4;GENE;PA163522472;DARUNAVIR;CHEMICAL;
PA130;CYP3A4;GENE;PA163522473;TIPRANAVIR;CHEMICAL;
PA130;CYP3A4;GENE;PA164744924;TRIMETHADIONE;CHEMICAL;
PA130;CYP3A4;GENE;PA164746007;RANOLAZINE;CHEMICAL;
PA130;CYP3A4;GENE;PA164746311;EVEROLIMUS;CHEMICAL;
PA130;CYP3A4;GENE;PA164746757;TOLTERODINE;CHEMICAL;
PA130;CYP3A4;GENE;PA164748728;MYCOPHENOLIC ACID;CHEMICAL;
PA130;CYP3A4;GENE;PA164748765;DORZOLAMIDE;CHEMICAL;
PA130;CYP3A4;GENE;PA164776964;DESLORATADINE;CHEMICAL;
PA130;CYP3A4;GENE;PA164781320;FLUNITRAZEPAM;CHEMICAL;
PA130;CYP3A4;GENE;PA164783479;DIVALPROEX SODIUM;CHEMICAL;
PA130;CYP3A4;GENE;PA164784002;SERTINDOLE;CHEMICAL;
PA130;CYP3A4;GENE;PA165111696;ARTEMISININ;CHEMICAL;
PA130;CYP3A4;GENE;PA165111698;ARTEMETHER;CHEMICAL;
PA130;CYP3A4;GENE;PA165111722;LUMEFANTRINE;CHEMICAL;PD
PA130;CYP3A4;GENE;PA165260403;ARTEETHER;CHEMICAL;
PA130;CYP3A4;GENE;PA165291492;PAZOPANIB;CHEMICAL;
PA130;CYP3A4;GENE;PA165374673;TICAGRELOR;CHEMICAL;
PA130;CYP3A4;GENE;PA165906891;CABOZANTINIB;CHEMICAL;
PA130;CYP3A4;GENE;PA165946873;VEMURAFENIB;CHEMICAL;
PA130;CYP3A4;GENE;PA165958345;NILOTINIB;CHEMICAL;
PA130;CYP3A4;GENE;PA165958360;RIVAROXABAN;CHEMICAL;
PA130;CYP3A4;GENE;PA165958362;SAXAGLIPTIN;CHEMICAL;
PA130;CYP3A4;GENE;PA165958365;VILAZODONE;CHEMICAL;
PA130;CYP3A4;GENE;PA165958376;FESOTERODINE;CHEMICAL;
PA130;CYP3A4;GENE;PA165958401;CABAZITAXEL;CHEMICAL;
PA130;CYP3A4;GENE;PA166114943;REGORAFENIB;CHEMICAL;
PA130;CYP3A4;GENE;PA166114961;DOLUTEGRAVIR;CHEMICAL;
PA130;CYP3A4;GENE;PA166118341;VANDETANIB;CHEMICAL;
PA130;CYP3A4;GENE;PA166121346;IBRUTINIB;CHEMICAL;
PA130;CYP3A4;GENE;PA166123386;RUXOLITINIB;CHEMICAL;
PA130;CYP3A4;GENE;PA166123415;IVABRADINE;CHEMICAL;
PA130;CYP3A4;GENE;PA166124478;ENDOXIFEN;CHEMICAL;
PA130;CYP3A4;GENE;PA166127651;N-DESMETHYLTAMOXIFEN;CHEMICAL;
PA130;CYP3A4;GENE;PA166127652;4-HYDROXYTAMOXIFEN;CHEMICAL;
PA130;CYP3A4;GENE;PA166129466;LONAFARNIB;CHEMICAL;
PA130;CYP3A4;GENE;PA166160050;ALECTINIB;CHEMICAL;
PA130;CYP3A4;GENE;PA166160053;BREXPIPRAZOLE;CHEMICAL;
PA130;CYP3A4;GENE;PA166163658;CLOZAPINE N-OXIDE;CHEMICAL;
PA130;CYP3A4;GENE;PA166163659;N-DESMETHYLCLOZAPINE;CHEMICAL;
PA130;CYP3A4;GENE;PA166165251;4-BETA-HYDROXYCHOLESTEROL;CHEMICAL;
PA130;CYP3A4;GENE;PA166179852;NORFENTANYL;CHEMICAL;
PA130;CYP3A4;GENE;PA166197241;UMIFENOVIR;CHEMICAL;
PA130;CYP3A4;GENE;PA166198581;ACALABRUTINIB;CHEMICAL;
PA130;CYP3A4;GENE;PA166261201;MACITENTAN;CHEMICAL;
PA130;CYP3A4;GENE;PA166270781;RIPRETINIB;CHEMICAL;
PA130;CYP3A4;GENE;PA166319041;BLONANSERIN;CHEMICAL;
PA130;CYP3A4;GENE;PA448015;ACETAMINOPHEN;CHEMICAL;
PA130;CYP3A4;GENE;PA448333;ALPRAZOLAM;CHEMICAL;PD
PA130;CYP3A4;GENE;PA448383;AMIODARONE;CHEMICAL;
PA130;CYP3A4;GENE;PA448385;AMITRIPTYLINE;CHEMICAL;
PA130;CYP3A4;GENE;PA448388;AMLODIPINE;CHEMICAL;PD
PA130;CYP3A4;GENE;PA448498;ASTEMIZOLE;CHEMICAL;
PA130;CYP3A4;GENE;PA448500;ATORVASTATIN;CHEMICAL;PD
PA130;CYP3A4;GENE;PA448586;BENZPHETAMINE;CHEMICAL;
PA130;CYP3A4;GENE;PA448645;BLEOMYCIN;CHEMICAL;PD
PA130;CYP3A4;GENE;PA448681;BUDESONIDE;CHEMICAL;
PA130;CYP3A4;GENE;PA448685;BUPRENORPHINE;CHEMICAL;PD
PA130;CYP3A4;GENE;PA448687;BUPROPION;CHEMICAL;
PA130;CYP3A4;GENE;PA448689;BUSPIRONE;CHEMICAL;
PA130;CYP3A4;GENE;PA448785;CARBAMAZEPINE;CHEMICAL;
PA130;CYP3A4;GENE;PA448871;CELECOXIB;CHEMICAL;
PA130;CYP3A4;GENE;PA448971;CHLORZOXAZONE;CHEMICAL;
PA130;CYP3A4;GENE;PA449011;CISAPRIDE;CHEMICAL;
PA130;CYP3A4;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA130;CYP3A4;GENE;PA449015;CITALOPRAM;CHEMICAL;
PA130;CYP3A4;GENE;PA449028;CLARITHROMYCIN;CHEMICAL;
PA130;CYP3A4;GENE;PA449048;CLOMIPRAMINE;CHEMICAL;
PA130;CYP3A4;GENE;PA449050;CLONAZEPAM;CHEMICAL;
PA130;CYP3A4;GENE;PA449053;CLOPIDOGREL;CHEMICAL;PD
PA130;CYP3A4;GENE;PA449061;CLOZAPINE;CHEMICAL;
PA130;CYP3A4;GENE;PA449072;COCAINE;CHEMICAL;
PA130;CYP3A4;GENE;PA449088;CODEINE;CHEMICAL;
PA130;CYP3A4;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA130;CYP3A4;GENE;PA449167;CYCLOSPORINE;CHEMICAL;PD
PA130;CYP3A4;GENE;PA449211;DAPSONE;CHEMICAL;
PA130;CYP3A4;GENE;PA449233;DESIPRAMINE;CHEMICAL;
PA130;CYP3A4;GENE;PA449273;DEXTROMETHORPHAN;CHEMICAL;
PA130;CYP3A4;GENE;PA449283;DIAZEPAM;CHEMICAL;
PA130;CYP3A4;GENE;PA449334;DILTIAZEM;CHEMICAL;
PA130;CYP3A4;GENE;PA449383;DOCETAXEL;CHEMICAL;PD
PA130;CYP3A4;GENE;PA449390;DOLASETRON;CHEMICAL;
PA130;CYP3A4;GENE;PA449409;DOXEPIN;CHEMICAL;
PA130;CYP3A4;GENE;PA449412;DOXORUBICIN;CHEMICAL;
PA130;CYP3A4;GENE;PA449441;EFAVIRENZ;CHEMICAL;
PA130;CYP3A4;GENE;PA449456;ENALAPRIL;CHEMICAL;
PA130;CYP3A4;GENE;PA449493;ERYTHROMYCIN;CHEMICAL;
PA130;CYP3A4;GENE;PA449533;ETHOSUXIMIDE;CHEMICAL;
PA130;CYP3A4;GENE;PA449552;ETOPOSIDE;CHEMICAL;PD
PA130;CYP3A4;GENE;PA449563;EXEMESTANE;CHEMICAL;
PA130;CYP3A4;GENE;PA449590;FELBAMATE;CHEMICAL;
PA130;CYP3A4;GENE;PA449591;FELODIPINE;CHEMICAL;
PA130;CYP3A4;GENE;PA449599;FENTANYL;CHEMICAL;PD
PA130;CYP3A4;GENE;PA449673;FLUOXETINE;CHEMICAL;
