Chemical_ID;Chemical;Entity1_type;Gene_ID;Gene;Entity2_type;LADME
PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PA37400;XBP1;GENE;PD
PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PA37413;XPC;GENE;PD
PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PA37422;XRCC3;GENE;PD
PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PA37423;XRCC4;GENE;PD
PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PA38104;WNT5B;GENE;PD
PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PA38291;WIF1;GENE;PD
PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PA390;ABCG2;GENE;
PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PA72;ATP7A;GENE;
PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PA73;ATP7B;GENE;PD
PA450595;NAPROXEN;CHEMICAL;PA126;CYP2C9;GENE;
PA450595;NAPROXEN;CHEMICAL;PA267;ABCB1;GENE;
PA450595;NAPROXEN;CHEMICAL;PA293;PTGS2;GENE;
PA450595;NAPROXEN;CHEMICAL;PA30474;LTA;GENE;PD
PA450595;NAPROXEN;CHEMICAL;PA37856;LST1;GENE;PD
PA450595;NAPROXEN;CHEMICAL;PA435;TNF;GENE;PD
PA166131580;SACUBITRIL;CHEMICAL;PA107;CES1;GENE;
PA131625240;RALTITREXED;CHEMICAL;PA327;SLC19A1;GENE;
PA131625240;RALTITREXED;CHEMICAL;PA359;TYMS;GENE;PD
PA131625240;RALTITREXED;CHEMICAL;PA420;UGT1A1;GENE;
PA164764584;RASAGILINE;CHEMICAL;PA27478;DRD2;GENE;PD
PA166225141;TUCATINIB;CHEMICAL;PA27844;ERBB2;GENE;
PA166225141;TUCATINIB;CHEMICAL;PA29444;HRAS;GENE;
PA166225141;TUCATINIB;CHEMICAL;PA30196;KRAS;GENE;
PA166225141;TUCATINIB;CHEMICAL;PA31768;NRAS;GENE;
PA449307;DIETHYLSTILBESTROL;CHEMICAL;PA378;NR1I2;GENE;
PA7000;SORAFENIB;CHEMICAL;PA116;ABCC2;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA123;CYP2B6;GENE;
PA7000;SORAFENIB;CHEMICAL;PA125;CYP2C8;GENE;
PA7000;SORAFENIB;CHEMICAL;PA126;CYP2C9;GENE;
PA7000;SORAFENIB;CHEMICAL;PA130;CYP3A4;GENE;
PA7000;SORAFENIB;CHEMICAL;PA134865839;SLCO1B1;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA134890823;PIK3R5;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA134920089;GALNT14;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA24544;ADAMTS18;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA24928;ARAF;GENE;
PA7000;SORAFENIB;CHEMICAL;PA254;NOS3;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA25408;BRAF;GENE;
PA7000;SORAFENIB;CHEMICAL;PA26287;CDH13;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA267;ABCB1;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA27809;EPAS1;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA28127;FGFR1;GENE;
PA7000;SORAFENIB;CHEMICAL;PA28180;FLT1;GENE;
PA7000;SORAFENIB;CHEMICAL;PA28181;FLT3;GENE;
PA7000;SORAFENIB;CHEMICAL;PA28183;FLT4;GENE;
PA7000;SORAFENIB;CHEMICAL;PA283;MAPK8;GENE;
PA7000;SORAFENIB;CHEMICAL;PA29283;HIF1A;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA30086;KDR;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA30128;KIT;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30591;MAP2K6;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA30616;MAPK1;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30617;MAPK10;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30618;MAPK11;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30619;MAPK12;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30620;MAPK13;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30621;MAPK14;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30622;MAPK3;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30623;MAPK4;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30624;MAPK6;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30625;MAPK7;GENE;
PA7000;SORAFENIB;CHEMICAL;PA30630;MAPK9;GENE;
PA7000;SORAFENIB;CHEMICAL;PA329;SLC22A1;GENE;
PA7000;SORAFENIB;CHEMICAL;PA33148;PDGFRB;GENE;
PA7000;SORAFENIB;CHEMICAL;PA33765;PRKCE;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA34183;RAF1;GENE;
PA7000;SORAFENIB;CHEMICAL;PA34335;RET;GENE;
PA7000;SORAFENIB;CHEMICAL;PA35812;SLC15A2;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA37302;VEGFA;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA37303;VEGFB;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA37398;WWOX;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA419;UGT1A9;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA420;UGT1A1;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA435;TNF;GENE;PD
PA7000;SORAFENIB;CHEMICAL;PA7360;EGFR;GENE;PD
PA452640;IMIDAPRIL;CHEMICAL;PA134;CYP11B2;GENE;PD
PA452640;IMIDAPRIL;CHEMICAL;PA42;AGT;GENE;PD
PA452640;IMIDAPRIL;CHEMICAL;PA80;BDKRB2;GENE;PD
PA164712515;ASCORBIC ACID (VITAMIN C), COMBINATIONS;CHEMICAL;PA28469;G6PD;GENE;
PA164713301;SYMPATHOMIMETICS;CHEMICAL;PA31945;OPRM1;GENE;PD
PA166179867;BINIMETINIB;CHEMICAL;PA25408;BRAF;GENE;
PA166179867;BINIMETINIB;CHEMICAL;PA420;UGT1A1;GENE;
PA166159062;ELOSULFASE ALFA;CHEMICAL;PA28535;GALNS;GENE;
PA143414738;ATRASENTAN;CHEMICAL;PA134865839;SLCO1B1;GENE;
PA164712711;DRUGS USED IN DIABETES;CHEMICAL;PA203;IRS1;GENE;PD
PA450487;METYROSINE;CHEMICAL;PA351;TH;GENE;
PA166182720;ERDAFITINIB;CHEMICAL;PA126;CYP2C9;GENE;
PA166182720;ERDAFITINIB;CHEMICAL;PA28129;FGFR3;GENE;
PA450645;NITROUS OXIDE;CHEMICAL;PA245;MTHFR;GENE;PD
PA166190121;ENFORTUMAB VEDOTIN;CHEMICAL;PA134991624;NECTIN4;GENE;
PA166318343;6BETA-HYDROXYPROGESTERONE;CHEMICAL;PA124;CYP2C19;GENE;
PA448383;AMIODARONE;CHEMICAL;PA128;CYP2D6;GENE;
PA448383;AMIODARONE;CHEMICAL;PA130;CYP3A4;GENE;
PA448383;AMIODARONE;CHEMICAL;PA131;CYP3A5;GENE;
PA448383;AMIODARONE;CHEMICAL;PA142671259;NOS1AP;GENE;PD
PA448383;AMIODARONE;CHEMICAL;PA211;KCNE1;GENE;PD
PA448383;AMIODARONE;CHEMICAL;PA212;KCNH2;GENE;PD
PA448383;AMIODARONE;CHEMICAL;PA267;ABCB1;GENE;
PA448383;AMIODARONE;CHEMICAL;PA27112;CYP2J2;GENE;
PA448383;AMIODARONE;CHEMICAL;PA304;SCN5A;GENE;
PA166321761;REMIMAZOLAM;CHEMICAL;PA107;CES1;GENE;
PA449298;DICUMAROL;CHEMICAL;PA31744;NQO1;GENE;
PA451522;SUCCINYLCHOLINE;CHEMICAL;PA25294;BCHE;GENE;PD
PA451522;SUCCINYLCHOLINE;CHEMICAL;PA34896;RYR1;GENE;PD
PA451522;SUCCINYLCHOLINE;CHEMICAL;PA85;CACNA1S;GENE;PD
PA452631;THIAZOLIDINEDIONES;CHEMICAL;PA24920;AQP2;GENE;PD
PA166163692;DICLOFENAC ACYL GLUCURONIDE;CHEMICAL;PA125;CYP2C8;GENE;
PA166163692;DICLOFENAC ACYL GLUCURONIDE;CHEMICAL;PA361;UGT2B7;GENE;
PA450150;KETOROLAC;CHEMICAL;PA126;CYP2C9;GENE;PD
PA450150;KETOROLAC;CHEMICAL;PA128;CYP2D6;GENE;
PA450150;KETOROLAC;CHEMICAL;PA30474;LTA;GENE;PD
PA450150;KETOROLAC;CHEMICAL;PA37856;LST1;GENE;PD
PA450150;KETOROLAC;CHEMICAL;PA435;TNF;GENE;PD
PA164749137;CEFACLOR;CHEMICAL;PA378;NR1I2;GENE;
PA450546;MONTELUKAST;CHEMICAL;PA125;CYP2C8;GENE;
PA450546;MONTELUKAST;CHEMICAL;PA131;CYP3A5;GENE;
PA450546;MONTELUKAST;CHEMICAL;PA235;LTC4S;GENE;PD
PA450546;MONTELUKAST;CHEMICAL;PA24345;LTA4H;GENE;PD
PA450546;MONTELUKAST;CHEMICAL;PA244;ABCC1;GENE;PD
PA450546;MONTELUKAST;CHEMICAL;PA25985;CA10;GENE;PD
PA450546;MONTELUKAST;CHEMICAL;PA30852;MLLT3;GENE;PD
PA450546;MONTELUKAST;CHEMICAL;PA35845;SLCO2B1;GENE;PD
PA450546;MONTELUKAST;CHEMICAL;PA37178;UGT1A3;GENE;
PA450546;MONTELUKAST;CHEMICAL;PA38124;GALNT17;GENE;PD
PA450546;MONTELUKAST;CHEMICAL;PA38453;CYSLTR1;GENE;
PA450546;MONTELUKAST;CHEMICAL;PA396;ABCC9;GENE;
PA450546;MONTELUKAST;CHEMICAL;PA46;ALOX5;GENE;PD
PA165110729;RHODAMINE 123;CHEMICAL;PA267;ABCB1;GENE;
PA165110729;RHODAMINE 123;CHEMICAL;PA390;ABCG2;GENE;
PA166131303;ETOPOSIDE CATECHOL;CHEMICAL;PA117;COMT;GENE;
PA166122986;RADIOTHERAPY;CHEMICAL;PA142670838;TANC1;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA155;ERCC1;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA162405909;TMEM167A;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA182;GSTM1;GENE;
PA166122986;RADIOTHERAPY;CHEMICAL;PA201059;APEX1;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA24933;AREG;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA30737;MEG3;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA31328;MUTYH;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA32834;OSGEP;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA33765;PRKCE;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA369;XRCC1;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA37423;XRCC4;GENE;PD
PA166122986;RADIOTHERAPY;CHEMICAL;PA99;CDK1;GENE;PD
PA166163740;APIXABAN;CHEMICAL;PA131;CYP3A5;GENE;
PA166163740;APIXABAN;CHEMICAL;PA267;ABCB1;GENE;PD
PA166163740;APIXABAN;CHEMICAL;PA390;ABCG2;GENE;
PA448771;CAPECITABINE;CHEMICAL;PA107;CES1;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA134897613;ENOSF1;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA134906523;CES1P1;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA134956204;C18ORF56;GENE;
PA448771;CAPECITABINE;CHEMICAL;PA145;DPYD;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA146;DPYS;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA155;ERCC1;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA162407502;TYMP;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA164722621;MIR27A;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA182;GSTM1;GENE;
PA448771;CAPECITABINE;CHEMICAL;PA245;MTHFR;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA24561;ADCY2;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA24800;ANK3;GENE;
PA448771;CAPECITABINE;CHEMICAL;PA24933;AREG;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA267;ABCB1;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA27091;CYP19A1;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA27092;CYP1A1;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA27360;DLG5;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA27844;ERBB2;GENE;
PA448771;CAPECITABINE;CHEMICAL;PA27923;EXO1;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA29028;GSTP1;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA293;PTGS2;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA30782;MGAT4A;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA33557;PPARD;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA33942;PTEN;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA34337;REV3L;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA35083;HLA-G;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA35640;SELE;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA35848;SLC22A7;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA359;TYMS;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA363;UMPS;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA37302;VEGFA;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA390;ABCG2;GENE;PD
PA448771;CAPECITABINE;CHEMICAL;PA420;UGT1A1;GENE;
PA448771;CAPECITABINE;CHEMICAL;PA98;CDA;GENE;PD
PA164713404;VITAMIN K;CHEMICAL;PA162376150;AIFM2;GENE;
PA164713404;VITAMIN K;CHEMICAL;PA27121;CYP4F2;GENE;
PA164713404;VITAMIN K;CHEMICAL;PA28469;G6PD;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA116;ABCC2;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA130;CYP3A4;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA131;CYP3A5;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA134956204;C18ORF56;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA142671060;DROSHA;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA142672125;CEP72;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA165585763;LINC00251;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA24392;ABCC10;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA244;ABCC1;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA24413;ABL1;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA24468;ACTG1;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA25302;BCL2;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA25321;BCR;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA25384;BMP7;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA25724;DOK5;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA26056;CAPG;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA267;ABCB1;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA26847;CPT1A;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA28586;GATA3;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA29016;GSTA1;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA29731;IGHMBP2;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA34199;RALBP1;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA35602;CXCL12;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA359;TYMS;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA376;ABCC3;GENE;PD
PA451879;VINCRISTINE;CHEMICAL;PA378;NR1I2;GENE;
PA451879;VINCRISTINE;CHEMICAL;PA38592;PNPLA3;GENE;PD
PA166122593;SOFOSBUVIR;CHEMICAL;PA134952671;IFNL3;GENE;PD
PA166122593;SOFOSBUVIR;CHEMICAL;PA166049147;IFNL4;GENE;PD
PA166272922;MAVACAMTEN;CHEMICAL;PA124;CYP2C19;GENE;
PA451527;SUFENTANIL;CHEMICAL;PA117;COMT;GENE;PD
PA451527;SUFENTANIL;CHEMICAL;PA130;CYP3A4;GENE;PD
PA451527;SUFENTANIL;CHEMICAL;PA131;CYP3A5;GENE;PD
PA451527;SUFENTANIL;CHEMICAL;PA267;ABCB1;GENE;PD
PA451527;SUFENTANIL;CHEMICAL;PA31601;NFKBIA;GENE;PD
PA451527;SUFENTANIL;CHEMICAL;PA31945;OPRM1;GENE;PD
PA451609;TEMOZOLOMIDE;CHEMICAL;PA239;MGMT;GENE;
PA451609;TEMOZOLOMIDE;CHEMICAL;PA267;ABCB1;GENE;PD
PA451609;TEMOZOLOMIDE;CHEMICAL;PA29229;HDAC4;GENE;
PA451752;TRIAMTERENE;CHEMICAL;PA305;SCNN1A;GENE;
PA451752;TRIAMTERENE;CHEMICAL;PA306;SCNN1B;GENE;
PA451752;TRIAMTERENE;CHEMICAL;PA307;SCNN1G;GENE;
PA166238763;SYNTHETIC CONJUGATED ESTROGENS, A;CHEMICAL;PA33799;PROC;GENE;
PA166238763;SYNTHETIC CONJUGATED ESTROGENS, A;CHEMICAL;PA33809;PROS1;GENE;
PA166238763;SYNTHETIC CONJUGATED ESTROGENS, A;CHEMICAL;PA35026;SERPINC1;GENE;
PA166190041;ELEXACAFTOR / TEZACAFTOR / IVACAFTOR;CHEMICAL;PA109;CFTR;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA134935109;IL23R;GENE;
PA448515;AZATHIOPRINE;CHEMICAL;PA134956204;C18ORF56;GENE;
PA448515;AZATHIOPRINE;CHEMICAL;PA134963132;NUDT15;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA134964534;MOCOS;GENE;
PA448515;AZATHIOPRINE;CHEMICAL;PA152208656;FTO;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA164718734;DDRGK1;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA182;GSTM1;GENE;
PA448515;AZATHIOPRINE;CHEMICAL;PA24842;AOX1;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA26094;CASP9;GENE;
PA448515;AZATHIOPRINE;CHEMICAL;PA267;ABCB1;GENE;
PA448515;AZATHIOPRINE;CHEMICAL;PA29973;ITPA;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA32897;PACSIN2;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA34162;RAC1;GENE;
PA448515;AZATHIOPRINE;CHEMICAL;PA35066;HLA-DQA1;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA35072;HLA-DRB1;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA356;TPMT;GENE;PD
PA448515;AZATHIOPRINE;CHEMICAL;PA359;TYMS;GENE;
PA448515;AZATHIOPRINE;CHEMICAL;PA397;ABCC4;GENE;PD
PA10079;FENOTEROL;CHEMICAL;PA39;ADRB2;GENE;
PA165945764;BUCINDOLOL;CHEMICAL;PA37;ADRA2C;GENE;PD
PA165945764;BUCINDOLOL;CHEMICAL;PA38;ADRB1;GENE;PD
PA449977;INDINAVIR;CHEMICAL;PA130;CYP3A4;GENE;
PA449977;INDINAVIR;CHEMICAL;PA267;ABCB1;GENE;
PA449977;INDINAVIR;CHEMICAL;PA420;UGT1A1;GENE;PD
PA166160633;THIOGUANOSINE TRIPHOSPHATE;CHEMICAL;PA356;TPMT;GENE;
PA164754754;CEVIMELINE;CHEMICAL;PA128;CYP2D6;GENE;
PA165291493;OFATUMUMAB;CHEMICAL;PA31111;MS4A1;GENE;
PA166400162;COSIBELIMAB;CHEMICAL;PA134915280;CD274;GENE;
PA166184562;TAFAMIDIS;CHEMICAL;PA37069;TTR;GENE;
PA127840611;TROLEANDOMYCIN;CHEMICAL;PA378;NR1I2;GENE;
PA448817;CARVEDILOL;CHEMICAL;PA128;CYP2D6;GENE;PD
PA448817;CARVEDILOL;CHEMICAL;PA134865839;SLCO1B1;GENE;
PA448817;CARVEDILOL;CHEMICAL;PA180;GRK5;GENE;
PA448817;CARVEDILOL;CHEMICAL;PA267;ABCB1;GENE;
PA448817;CARVEDILOL;CHEMICAL;PA28941;GRK4;GENE;
PA448817;CARVEDILOL;CHEMICAL;PA37;ADRA2C;GENE;
PA448817;CARVEDILOL;CHEMICAL;PA38;ADRB1;GENE;PD
PA448817;CARVEDILOL;CHEMICAL;PA39;ADRB2;GENE;PD
PA448817;CARVEDILOL;CHEMICAL;PA420;UGT1A1;GENE;
PA166240141;FOLFIRINOX;CHEMICAL;PA420;UGT1A1;GENE;PD
PA449415;DOXYCYCLINE;CHEMICAL;PA156;ESR1;GENE;
PA449415;DOXYCYCLINE;CHEMICAL;PA267;ABCB1;GENE;
PA449415;DOXYCYCLINE;CHEMICAL;PA378;NR1I2;GENE;
PA131285527;OXALIPLATIN;CHEMICAL;PA116;ABCC2;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA121;CYP2A6;GENE;
PA131285527;OXALIPLATIN;CHEMICAL;PA142671588;KLC3;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA155;ERCC1;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA162398721;PARD3B;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA182;GSTM1;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA245;MTHFR;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA254;NOS3;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA267;ABCB1;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA26947;CSMD1;GENE;
PA131285527;OXALIPLATIN;CHEMICAL;PA27848;ERCC2;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA28766;GNA13;GENE;
PA131285527;OXALIPLATIN;CHEMICAL;PA29028;GSTP1;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA293;PTGS2;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA30782;MGAT4A;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA31198;MT1A;GENE;
PA131285527;OXALIPLATIN;CHEMICAL;PA31744;NQO1;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA33320;PIN1;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA33529;PON1;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA35640;SELE;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA359;TYMS;GENE;
PA131285527;OXALIPLATIN;CHEMICAL;PA37181;UGT1A6;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA37182;UGT1A7;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA37302;VEGFA;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA390;ABCG2;GENE;PD
PA131285527;OXALIPLATIN;CHEMICAL;PA395;ABCC5;GENE;
PA131285527;OXALIPLATIN;CHEMICAL;PA420;UGT1A1;GENE;
PA146123005;TALINOLOL;CHEMICAL;PA116;ABCC2;GENE;
PA146123005;TALINOLOL;CHEMICAL;PA267;ABCB1;GENE;
PA166163659;N-DESMETHYLCLOZAPINE;CHEMICAL;PA124;CYP2C19;GENE;
PA166163659;N-DESMETHYLCLOZAPINE;CHEMICAL;PA130;CYP3A4;GENE;
PA166163659;N-DESMETHYLCLOZAPINE;CHEMICAL;PA27093;CYP1A2;GENE;
PA164744510;LOFEXIDINE;CHEMICAL;PA128;CYP2D6;GENE;
PA451106;PROBENECID;CHEMICAL;PA28469;G6PD;GENE;
PA166114904;BELIMUMAB;CHEMICAL;PA434;TNFSF13B;GENE;
PA451234;REPAGLINIDE;CHEMICAL;PA125;CYP2C8;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA128394577;IGF2BP2;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA130;CYP3A4;GENE;
PA451234;REPAGLINIDE;CHEMICAL;PA134865839;SLCO1B1;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA134915546;SLC30A8;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA142671259;NOS1AP;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA217;KCNJ11;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA223;KCNQ1;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA31564;NEUROD1;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA32958;PAX4;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA36394;TCF7L2;GENE;PD
PA451234;REPAGLINIDE;CHEMICAL;PA378;NR1I2;GENE;
PA10202;TELITHROMYCIN;CHEMICAL;PA130;CYP3A4;GENE;
PA10202;TELITHROMYCIN;CHEMICAL;PA212;KCNH2;GENE;
PA449905;HYDROCORTISONE;CHEMICAL;PA130;CYP3A4;GENE;
PA449905;HYDROCORTISONE;CHEMICAL;PA267;ABCB1;GENE;
PA449905;HYDROCORTISONE;CHEMICAL;PA378;NR1I2;GENE;
PA450338;MECLIZINE;CHEMICAL;PA128;CYP2D6;GENE;
PA166268781;EFGARTIGIMOD ALFA;CHEMICAL;PA113;CHRNA3;GENE;
PA166268781;EFGARTIGIMOD ALFA;CHEMICAL;PA114;CHRNA7;GENE;
PA166268781;EFGARTIGIMOD ALFA;CHEMICAL;PA26487;CHRNA1;GENE;
PA166268781;EFGARTIGIMOD ALFA;CHEMICAL;PA26490;CHRNA4;GENE;
PA166268781;EFGARTIGIMOD ALFA;CHEMICAL;PA26491;CHRNA5;GENE;
PA166268781;EFGARTIGIMOD ALFA;CHEMICAL;PA26492;CHRNA6;GENE;
PA166268781;EFGARTIGIMOD ALFA;CHEMICAL;PA26494;CHRNB1;GENE;
PA166268781;EFGARTIGIMOD ALFA;CHEMICAL;PA26498;CHRNE;GENE;
PA165906891;CABOZANTINIB;CHEMICAL;PA130;CYP3A4;GENE;
PA165906891;CABOZANTINIB;CHEMICAL;PA34335;RET;GENE;
PA450413;METHAZOLAMIDE;CHEMICAL;PA35056;HLA-B;GENE;PD
PA450413;METHAZOLAMIDE;CHEMICAL;PA35057;HLA-C;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA145007789;SNORD68;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA155;ERCC1;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA162405070;SULT1C4;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA18;NAT2;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA183;GSTT1;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA26503;CHST3;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA27013;CTNNB1;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA27119;CYP4B1;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA28115;FGF2;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA318;SLC10A2;GENE;PD
PA451644;THALIDOMIDE;CHEMICAL;PA33557;PPARD;GENE;PD
